/* DATA DESCRIPTION:
Citation:	Zhang, Haoyu; Cheung, S G; Shin, Paul K S (2014): The larvae of congeneric gastropods showed differential responses to the combined effects of ocean acidification, temperature and salinity. PANGAEA, https://doi.org/10.1594/PANGAEA.835393, 
	Supplement to: Zhang, H et al. (2014): The larvae of congeneric gastropods showed differential responses to the combined effects of ocean acidification, temperature and salinity. Marine Pollution Bulletin, 79(1-2), 39-46, https://doi.org/10.1016/j.marpolbul.2014.01.008
Abstract:	The tolerance and physiological responses of the larvae of two congeneric gastropods, the intertidal Nassarius festivus and subtidal Nassarius conoidalis, to the combined effects of ocean acidification (PCO2 at 380, 950, 1250 ppm), temperature (15, 30 degrees C) and salinity (10, 30 psu) were compared. Results of three-way ANOVA on cumulative mortality after 72-h exposure showed significant interactive effects in which mortality increased with pCO(2) and temperature, but reduced at higher salinity for both species, with higher mortality being obtained for N. conoidalis. Similarly, respiration rate of the larvae increased with temperature and pCO(2) level for both species, with a larger percentage increase for N. conoidalis. Larval swimming speed increased with temperature and salinity for both species whereas higher pCO(2) reduced swimming speed in N. conoidalis but not N. festivus. The present findings indicated that subtidal congeneric species are more sensitive than their intertidal counterparts to the combined effects of these stressors. (c) 2014 Elsevier Ltd. All rights reserved.
Keyword(s):	Animalia; Behaviour; Bottles or small containers/Aquaria (<20 L); Coast and continental shelf; Laboratory experiment; Mollusca; Mortality/Survival; Nassarius conoidalis; Nassarius festivus; North Pacific; Pelagos; Respiration; Salinity; Single species; Temperature; Tropical; Zooplankton
Further details:	Lavigne, Héloise; Epitalon, Jean-Marie; Gattuso, Jean-Pierre (2014): seacarb: seawater carbonate chemistry with R. R package version 3.0. https://cran.r-project.org/package=seacarb
Project(s):	Ocean Acidification International Coordination Centre (OA-ICC) (URI: http://www.iaea.org/ocean-acidification/page.php?page=2181)
Comment:	In order to allow full comparability with other ocean acidification data sets, the R package seacarb (Lavigne et al, 2014) was used to compute a complete and consistent set of carbonate system variables, as described by Nisumaa et al. (2010). In this dataset the original values were archived in addition with the recalculated parameters (see related PI). The date of carbonate chemistry calculation is 2014-08-28.
Parameter(s):	Species (Species) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk)
	Treatment (Treat) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk)
	Time in hours [h] (Time) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk)
	Mortality [%] (Mortality) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk)
	Mortality, standard deviation [±] (Mortality std dev) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk)
	Replicates [#] (Repl) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk)
	Respiration rate per individual [J/h] (Resp/ind) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk)
	Respiration rate, standard deviation [±] (Resp std dev) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk)
	Speed, swimming [µm/s] (Sp swim) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk) * COMMENT: curvilinear velocity
	Speed, swimming, standard deviation [±] (Sp swim std dev) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk) * COMMENT: curvilinear velocity
	Dispersal velocity [µm/s] (Disp vel) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk) * COMMENT: straight line velocity
	Dispersal velocity, standard deviation [±] (Disp vel std dev) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk) * COMMENT: straight line velocity
	Temperature, water [°C] (Temp) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk)
	Temperature, water, standard deviation [±] (Temp std dev) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk)
	Salinity (Sal) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk)
	Salinity, standard deviation [±] (Sal std dev) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [ppmv] (pCO2water_SST_wet) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk) * METHOD/DEVICE: Infrared spectrometric
	Partial pressure of carbon dioxide, standard deviation [±] (pCO2 std dev) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk) * METHOD/DEVICE: Infrared spectrometric
	pH (pH) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk) * METHOD/DEVICE: Potentiometric * COMMENT: NBS scale
	pH, standard deviation [±] (pH std dev) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk) * METHOD/DEVICE: Potentiometric * COMMENT: NBS scale
	Alkalinity, total [mg/l] (AT) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk) * METHOD/DEVICE: Potentiometric titration
	Alkalinity, total, standard deviation [±] (AT std dev) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk) * METHOD/DEVICE: Potentiometric titration
	Calcite saturation state (Omega Cal) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Aragonite saturation state (Omega Arg) * PI: Shin, Paul K S (bhpshin@cityu.edu.hk) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Carbonate system computation flag (CSC flag) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	pH (pH) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010) * COMMENT: total scale
	Carbon dioxide [µmol/kg] (CO2) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Fugacity of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (fCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbon, inorganic, dissolved [µmol/kg] (DIC) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Alkalinity, total [µmol/kg] (AT) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Aragonite saturation state (Omega Arg) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Calcite saturation state (Omega Cal) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	3136 data points
*/
Species	Treat	Time [h]	Mortality [%]	Mortality std dev [±]	Repl [#]	Resp/ind [J/h]	Resp std dev [±]	Sp swim [µm/s] (curvilinear velocity)	Sp swim std dev [±] (curvilinear velocity)	Disp vel [µm/s] (straight line velocity)	Disp vel std dev [±] (straight line velocity)	Temp [°C]	Temp std dev [±]	Sal	Sal std dev [±]	pCO2water_SST_wet [ppmv] (Infrared spectrometric)	pCO2 std dev [±] (Infrared spectrometric)	pH (NBS scale, Potentiometric)	pH std dev [±] (NBS scale, Potentiometric)	AT [mg/l] (Potentiometric titration)	AT std dev [±] (Potentiometric titration)	Omega Cal (Calculated using CO2SYS)	Omega Arg (Calculated using CO2SYS)	CSC flag (Calculated using seacarb afte...)	pH (total scale, Calculated using...)	CO2 [µmol/kg] (Calculated using seacarb afte...)	pCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	fCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	[HCO3]- [µmol/kg] (Calculated using seacarb afte...)	[CO3]2- [µmol/kg] (Calculated using seacarb afte...)	DIC [µmol/kg] (Calculated using seacarb afte...)	AT [µmol/kg] (Calculated using seacarb afte...)	Omega Arg (Calculated using seacarb afte...)	Omega Cal (Calculated using seacarb afte...)
Nassarius conoidalis (mollusk)	low temperature, low salinity, low pCO2	48	40.56	11.34	3							15.2	0.2	10.1	0.4	366	27	7.80	0.18	90.3	15.4	0.58	0.33	29	7.66	15.81	370.87	369.55	574.19	9.38	599.38	599.57	0.15	0.26
Nassarius conoidalis (mollusk)	low temperature, low salinity, low pCO2	72	100.00	0.00	3							15.2	0.2	10.1	0.4	366	27	7.80	0.18	90.3	15.4	0.58	0.33	29	7.66	15.81	370.87	369.55	574.19	9.38	599.38	599.57	0.15	0.26
Nassarius conoidalis (mollusk)	low temperature, low salinity, middle pCO2	24	10.00	6.01	3							15.4	0.1	10.1	0.3	865	83	7.50	0.07	97.7	0.6	0.33	0.19	29	7.36	37.12	875.97	872.86	678.71	5.60	721.43	693.29	0.09	0.16
Nassarius conoidalis (mollusk)	low temperature, low salinity, middle pCO2	48	32.78	6.94	3							15.4	0.1	10.1	0.3	865	83	7.50	0.07	97.7	0.6	0.33	0.19	29	7.36	37.12	875.97	872.86	678.71	5.60	721.43	693.29	0.09	0.16
Nassarius conoidalis (mollusk)	low temperature, low salinity, middle pCO2	72	100.00	0.00	3							15.4	0.1	10.1	0.3	865	83	7.50	0.07	97.7	0.6	0.33	0.19	29	7.36	37.12	875.97	872.86	678.71	5.60	721.43	693.29	0.09	0.16
Nassarius conoidalis (mollusk)	low temperature, low salinity, high pCO2	24	21.67	5.55	3							15.3	0.1	10.3	0.4	1260	147	7.34	0.09	97.3	5.5	0.21	0.12	29	7.20	54.18	1275.96	1271.43	687.07	3.94	745.18	697.31	0.06	0.11
Nassarius conoidalis (mollusk)	low temperature, low salinity, high pCO2	48	61.11	23.35	3							15.3	0.1	10.3	0.4	1260	147	7.34	0.09	97.3	5.5	0.21	0.12	29	7.20	54.18	1275.96	1271.43	687.07	3.94	745.18	697.31	0.06	0.11
Nassarius conoidalis (mollusk)	low temperature, low salinity, high pCO2	72	100.00	0.00	3							15.3	0.1	10.3	0.4	1260	147	7.34	0.09	97.3	5.5	0.21	0.12	29	7.20	54.18	1275.96	1271.43	687.07	3.94	745.18	697.31	0.06	0.11
Nassarius conoidalis (mollusk)	high temperature, low salinity, low pCO2	24	43.33	8.66	3							29.1	0.7	10.7	0.8	366	27	7.84	0.10	87.3	17.2	1.20	0.71	29	7.68	10.75	371.46	370.34	551.88	16.21	578.84	595.76	0.29	0.49
Nassarius conoidalis (mollusk)	high temperature, low salinity, low pCO2	48	100.00	0.00	3							29.1	0.7	10.7	0.8	366	27	7.84	0.10	87.3	17.2	1.20	0.71	29	7.68	10.75	371.46	370.34	551.88	16.21	578.84	595.76	0.29	0.49
Nassarius conoidalis (mollusk)	high temperature, low salinity, low pCO2	72	100.00	0.00	3							29.1	0.7	10.7	0.8	366	27	7.84	0.10	87.3	17.2	1.20	0.71	29	7.68	10.75	371.46	370.34	551.88	16.21	578.84	595.76	0.29	0.49
Nassarius conoidalis (mollusk)	high temperature, low salinity, middle pCO2	24	93.89	10.58	3							29.2	0.6	10.8	0.5	865	83	7.56	0.05	102.8	4.2	0.75	0.44	29	7.40	25.31	876.93	874.31	685.05	10.64	721.00	712.59	0.19	0.32
Nassarius conoidalis (mollusk)	high temperature, low salinity, middle pCO2	48	100.00	0.00	3							29.2	0.6	10.8	0.5	865	83	7.56	0.05	102.8	4.2	0.75	0.44	29	7.40	25.31	876.93	874.31	685.05	10.64	721.00	712.59	0.19	0.32
Nassarius conoidalis (mollusk)	high temperature, low salinity, middle pCO2	72	100.00	0.00	3							29.2	0.6	10.8	0.5	865	83	7.56	0.05	102.8	4.2	0.75	0.44	29	7.40	25.31	876.93	874.31	685.05	10.64	721.00	712.59	0.19	0.32
Nassarius conoidalis (mollusk)	high temperature, low salinity, high pCO2	24	100.00	0.00	3							29.3	0.6	11.0	0.4	1260	147	7.37	0.06	96.9	2.1	0.41	0.24	29	7.21	36.71	1276.42	1272.60	645.86	6.55	689.12	663.11	0.12	0.20
Nassarius conoidalis (mollusk)	high temperature, low salinity, high pCO2	48	100.00	0.00	3							29.3	0.6	11.0	0.4	1260	147	7.37	0.06	96.9	2.1	0.41	0.24	29	7.21	36.71	1276.42	1272.60	645.86	6.55	689.12	663.11	0.12	0.20
Nassarius conoidalis (mollusk)	high temperature, low salinity, high pCO2	72	100.00	0.00	3							29.3	0.6	11.0	0.4	1260	147	7.37	0.06	96.9	2.1	0.41	0.24	29	7.21	36.71	1276.42	1272.60	645.86	6.55	689.12	663.11	0.12	0.20
Nassarius conoidalis (mollusk)	low temperature, high salinity, low pCO2	24	1.11	1.92	3							15.5	0.3	30.0	0.7	366	27	8.05	0.09	199.3	11.9	4.62	2.93	29	7.93	13.99	370.08	368.77	1313.76	74.67	1402.42	1512.64	1.17	1.84
Nassarius conoidalis (mollusk)	low temperature, high salinity, low pCO2	48	7.78	5.09	3							15.5	0.3	30.0	0.7	366	27	8.05	0.09	199.3	11.9	4.62	2.93	29	7.93	13.99	370.08	368.77	1313.76	74.67	1402.42	1512.64	1.17	1.84
Nassarius conoidalis (mollusk)	low temperature, high salinity, low pCO2	72	12.54	7.42	3							15.5	0.3	30.0	0.7	366	27	8.05	0.09	199.3	11.9	4.62	2.93	29	7.93	13.99	370.08	368.77	1313.76	74.67	1402.42	1512.64	1.17	1.84
Nassarius conoidalis (mollusk)	low temp, high salinity, middle pCO2	24	5.56	5.36	3							15.2	0.1	30.3	0.2	865	83	7.75	0.02	201.1	19.4	2.14	1.36	29	7.63	33.32	874.91	871.80	1565.36	44.51	1643.19	1681.07	0.69	1.09
Nassarius conoidalis (mollusk)	low temp, high salinity, middle pCO2	48	8.89	3.47	3							15.2	0.1	30.3	0.2	865	83	7.75	0.02	201.1	19.4	2.14	1.36	29	7.63	33.32	874.91	871.80	1565.36	44.51	1643.19	1681.07	0.69	1.09
Nassarius conoidalis (mollusk)	low temp, high salinity, middle pCO2	72	16.88	9.86	3							15.2	0.1	30.3	0.2	865	83	7.75	0.02	201.1	19.4	2.14	1.36	29	7.63	33.32	874.91	871.80	1565.36	44.51	1643.19	1681.07	0.69	1.09
Nassarius conoidalis (mollusk)	low temperature, high salinity, high pCO2	24	7.78	7.70	3							15.5	0.3	29.8	0.4	1260	147	7.52	0.04	197.9	6.1	0.98	0.62	29	7.40	48.26	1274.94	1270.43	1332.47	22.21	1402.93	1392.74	0.35	0.55
Nassarius conoidalis (mollusk)	low temperature, high salinity, high pCO2	48	15.56	5.85	3							15.5	0.3	29.8	0.4	1260	147	7.52	0.04	197.9	6.1	0.98	0.62	29	7.40	48.26	1274.94	1270.43	1332.47	22.21	1402.93	1392.74	0.35	0.55
Nassarius conoidalis (mollusk)	low temperature, high salinity, high pCO2	72	24.33	6.03	3							15.5	0.3	29.8	0.4	1260	147	7.52	0.04	197.9	6.1	0.98	0.62	29	7.40	48.26	1274.94	1270.43	1332.47	22.21	1402.93	1392.74	0.35	0.55
Nassarius conoidalis (mollusk)	high temperature, high salinity, low pCO2	24	1.11	0.96	3							29.4	0.4	31.0	0.7	366	27	8.18	0.08	199.0	10.8	7.73	5.11	29	8.03	9.63	371.07	369.96	1533.25	189.16	1732.04	2002.38	3.15	4.75
Nassarius conoidalis (mollusk)	high temperature, high salinity, low pCO2	48	1.67	1.67	3							29.4	0.4	31.0	0.7	366	27	8.18	0.08	199.0	10.8	7.73	5.11	29	8.03	9.63	371.07	369.96	1533.25	189.16	1732.04	2002.38	3.15	4.75
Nassarius conoidalis (mollusk)	high temperature, high salinity, low pCO2	72	19.03	7.34	3							29.4	0.4	31.0	0.7	366	27	8.18	0.08	199.0	10.8	7.73	5.11	29	8.03	9.63	371.07	369.96	1533.25	189.16	1732.04	2002.38	3.15	4.75
Nassarius conoidalis (mollusk)	high temperature, high salinity, middle pCO2	24	1.67	1.67	3							29.4	0.3	30.3	0.6	865	83	7.70	0.07	198.1	8.8	3.18	2.10	29	7.55	22.83	876.30	873.69	1194.03	47.91	1264.77	1323.56	0.80	1.21
Nassarius conoidalis (mollusk)	high temperature, high salinity, middle pCO2	48	4.45	4.81	3							29.4	0.3	30.3	0.6	865	83	7.70	0.07	198.1	8.8	3.18	2.10	29	7.55	22.83	876.30	873.69	1194.03	47.91	1264.77	1323.56	0.80	1.21
Nassarius conoidalis (mollusk)	high temperature, high salinity, middle pCO2	72	21.39	5.27	3							29.4	0.3	30.3	0.6	865	83	7.70	0.07	198.1	8.8	3.18	2.10	29	7.55	22.83	876.30	873.69	1194.03	47.91	1264.77	1323.56	0.80	1.21
Nassarius conoidalis (mollusk)	high temperature, high salinity, high pCO2	24	0.00	0.00	3							29.2	0.6	30.5	0.5	1260	147	7.57	0.06	199.5	3.9	1.91	1.26	29	7.42	33.37	1276.27	1272.45	1293.96	38.46	1365.79	1396.48	0.64	0.97
Nassarius conoidalis (mollusk)	high temperature, high salinity, high pCO2	48	6.67	5.77	3							29.2	0.6	30.5	0.5	1260	147	7.57	0.06	199.5	3.9	1.91	1.26	29	7.42	33.37	1276.27	1272.45	1293.96	38.46	1365.79	1396.48	0.64	0.97
Nassarius conoidalis (mollusk)	high temperature, high salinity, high pCO2	72	44.30	10.66	3							29.2	0.6	30.5	0.5	1260	147	7.57	0.06	199.5	3.9	1.91	1.26	29	7.42	33.37	1276.27	1272.45	1293.96	38.46	1365.79	1396.48	0.64	0.97
Nassarius festivus (mollusk)	low temperature, high salinity, low pCO2				3	0.608333333	0.104083300					15.5	0.3	30.0	0.7	366	27	8.05	0.09	199.3	11.9	4.62	2.93	29	7.93	13.99	370.08	368.77	1313.76	74.67	1402.42	1512.64	1.17	1.84
Nassarius festivus (mollusk)	low temp, high salinity, middle pCO2				3	1.150000000	0.114564392					15.2	0.1	30.3	0.2	865	83	7.75	0.02	201.1	19.4	2.14	1.36	29	7.63	33.32	874.91	871.80	1565.36	44.51	1643.19	1681.07	0.69	1.09
Nassarius festivus (mollusk)	low temperature, high salinity, high pCO2				3	1.035000000	0.187349940					15.5	0.3	29.8	0.4	1260	147	7.52	0.04	197.9	6.1	0.98	0.62	29	7.40	48.26	1274.94	1270.43	1332.47	22.21	1402.93	1392.74	0.35	0.55
Nassarius festivus (mollusk)	high temperature, high salinity, low pCO2				3	2.475000000	0.229128785					29.4	0.4	31.0	0.7	366	27	8.18	0.08	199.0	10.8	7.73	5.11	29	8.03	9.63	371.07	369.96	1533.25	189.16	1732.04	2002.38	3.15	4.75
Nassarius festivus (mollusk)	high temperature, high salinity, middle pCO2				3	3.608333333	0.289755644					29.4	0.3	30.3	0.6	865	83	7.70	0.07	198.1	8.8	3.18	2.10	29	7.55	22.83	876.30	873.69	1194.03	47.91	1264.77	1323.56	0.80	1.21
Nassarius festivus (mollusk)	high temperature, high salinity, high pCO2				3	3.691666667	0.469263608					29.2	0.6	30.5	0.5	1260	147	7.57	0.06	199.5	3.9	1.91	1.26	29	7.42	33.37	1276.27	1272.45	1293.96	38.46	1365.79	1396.48	0.64	0.97
Nassarius conoidalis (mollusk)	low temperature, high salinity, low pCO2				3	0.975000000	0.132287566					15.5	0.3	30.0	0.7	366	27	8.05	0.09	199.3	11.9	4.62	2.93	29	7.93	13.99	370.08	368.77	1313.76	74.67	1402.42	1512.64	1.17	1.84
Nassarius conoidalis (mollusk)	low temp, high salinity, middle pCO2				3	1.416666667	0.150692844					15.2	0.1	30.3	0.2	865	83	7.75	0.02	201.1	19.4	2.14	1.36	29	7.63	33.32	874.91	871.80	1565.36	44.51	1643.19	1681.07	0.69	1.09
Nassarius conoidalis (mollusk)	low temperature, high salinity, high pCO2				3	1.575000000	0.108972474					15.5	0.3	29.8	0.4	1260	147	7.52	0.04	197.9	6.1	0.98	0.62	29	7.40	48.26	1274.94	1270.43	1332.47	22.21	1402.93	1392.74	0.35	0.55
Nassarius conoidalis (mollusk)	high temperature, high salinity, low pCO2				3	3.208333333	0.160727513					29.4	0.4	31.0	0.7	366	27	8.18	0.08	199.0	10.8	7.73	5.11	29	8.03	9.63	371.07	369.96	1533.25	189.16	1732.04	2002.38	3.15	4.75
Nassarius conoidalis (mollusk)	high temperature, high salinity, middle pCO2				3	4.266666667	0.475219248					29.4	0.3	30.3	0.6	865	83	7.70	0.07	198.1	8.8	3.18	2.10	29	7.55	22.83	876.30	873.69	1194.03	47.91	1264.77	1323.56	0.80	1.21
Nassarius conoidalis (mollusk)	high temperature, high salinity, high pCO2				3	5.091666667	0.570270404					29.2	0.6	30.5	0.5	1260	147	7.57	0.06	199.5	3.9	1.91	1.26	29	7.42	33.37	1276.27	1272.45	1293.96	38.46	1365.79	1396.48	0.64	0.97
Nassarius festivus (mollusk)	low temperature, low salinity, low pCO2				3			286.6666667	48.00347210	167.33333330	15.947831620	15.2	0.2	10.1	0.4	366	27	7.80	0.18	90.3	15.4	0.58	0.33	29	7.66	15.81	370.87	369.55	574.19	9.38	599.38	599.57	0.15	0.26
Nassarius festivus (mollusk)	high temperature, low salinity, low pCO2				3			548.3333333	31.77000682	336.33333330	30.859898470	29.1	0.7	10.7	0.8	366	27	7.84	0.10	87.3	17.2	1.20	0.71	29	7.68	10.75	371.46	370.34	551.88	16.21	578.84	595.76	0.29	0.49
Nassarius festivus (mollusk)	low temperature, high salinity, low pCO2				3			945.0000000	18.52025918	591.66666670	80.785724810	15.5	0.3	30.0	0.7	366	27	8.05	0.09	199.3	11.9	4.62	2.93	29	7.93	13.99	370.08	368.77	1313.76	74.67	1402.42	1512.64	1.17	1.84
Nassarius festivus (mollusk)	high temperature, high salinity, low pCO2				3			1165.6666670	112.50037040	963.33333330	112.046121500	29.4	0.4	31.0	0.7	366	27	8.18	0.08	199.0	10.8	7.73	5.11	29	8.03	9.63	371.07	369.96	1533.25	189.16	1732.04	2002.38	3.15	4.75
Nassarius festivus (mollusk)	low temperature, low salinity, middle pCO2				3			296.3333333	44.52340209	188.33333330	28.589042190	15.4	0.1	10.1	0.3	865	83	7.50	0.07	97.7	0.6	0.33	0.19	29	7.36	37.12	875.97	872.86	678.71	5.60	721.43	693.29	0.09	0.16
Nassarius festivus (mollusk)	high temperature, low salinity, middle pCO2				3			559.3333333	49.66219219	383.33333330	27.970222260	29.2	0.6	10.8	0.5	865	83	7.56	0.05	102.8	4.2	0.75	0.44	29	7.40	25.31	876.93	874.31	685.05	10.64	721.00	712.59	0.19	0.32
Nassarius festivus (mollusk)	low temp, high salinity, middle pCO2				3			912.3333333	54.60158728	610.33333330	97.725806900	15.2	0.1	30.3	0.2	865	83	7.75	0.02	201.1	19.4	2.14	1.36	29	7.63	33.32	874.91	871.80	1565.36	44.51	1643.19	1681.07	0.69	1.09
Nassarius festivus (mollusk)	high temperature, high salinity, middle pCO2				3			1338.3333330	141.65568580	891.33333330	145.452168500	29.4	0.3	30.3	0.6	865	83	7.70	0.07	198.1	8.8	3.18	2.10	29	7.55	22.83	876.30	873.69	1194.03	47.91	1264.77	1323.56	0.80	1.21
Nassarius festivus (mollusk)	low temperature, low salinity, high pCO2				3			218.6666667	100.27129870	172.66666670	10.016652800	15.3	0.1	10.3	0.4	1260	147	7.34	0.09	97.3	5.5	0.21	0.12	29	7.20	54.18	1275.96	1271.43	687.07	3.94	745.18	697.31	0.06	0.11
Nassarius festivus (mollusk)	high temperature, low salinity, high pCO2				3			549.3333333	18.77054430	395.66666670	48.273526220	29.3	0.6	11.0	0.4	1260	147	7.37	0.06	96.9	2.1	0.41	0.24	29	7.21	36.71	1276.42	1272.60	645.86	6.55	689.12	663.11	0.12	0.20
Nassarius festivus (mollusk)	low temperature, high salinity, high pCO2				3			927.3333333	191.05060410	644.33333330	23.115651260	15.5	0.3	29.8	0.4	1260	147	7.52	0.04	197.9	6.1	0.98	0.62	29	7.40	48.26	1274.94	1270.43	1332.47	22.21	1402.93	1392.74	0.35	0.55
Nassarius festivus (mollusk)	high temperature, high salinity, high pCO2				3			1272.0000000	55.01817881	899.66666670	70.358605250	29.2	0.6	30.5	0.5	1260	147	7.57	0.06	199.5	3.9	1.91	1.26	29	7.42	33.37	1276.27	1272.45	1293.96	38.46	1365.79	1396.48	0.64	0.97
Nassarius conoidalis (mollusk)	low temperature, low salinity, low pCO2				3			282.1993333	79.49870078	78.61543333	36.771329850	15.2	0.2	10.1	0.4	366	27	7.80	0.18	90.3	15.4	0.58	0.33	29	7.66	15.81	370.87	369.55	574.19	9.38	599.38	599.57	0.15	0.26
Nassarius conoidalis (mollusk)	high temperature, low salinity, low pCO2				3			488.0353333	202.82680730	158.42991670	87.732309580	29.1	0.7	10.7	0.8	366	27	7.84	0.10	87.3	17.2	1.20	0.71	29	7.68	10.75	371.46	370.34	551.88	16.21	578.84	595.76	0.29	0.49
Nassarius conoidalis (mollusk)	low temperature, high salinity, low pCO2				3			1382.5743330	281.19883500	569.11286670	208.167422100	15.5	0.3	30.0	0.7	366	27	8.05	0.09	199.3	11.9	4.62	2.93	29	7.93	13.99	370.08	368.77	1313.76	74.67	1402.42	1512.64	1.17	1.84
Nassarius conoidalis (mollusk)	high temperature, high salinity, low pCO2				3			1656.0250000	351.36262330	375.02933330	84.143658260	29.4	0.4	31.0	0.7	366	27	8.18	0.08	199.0	10.8	7.73	5.11	29	8.03	9.63	371.07	369.96	1533.25	189.16	1732.04	2002.38	3.15	4.75
Nassarius conoidalis (mollusk)	low temperature, low salinity, middle pCO2				3			208.7609000	41.61156069	68.42756667	8.919658994	15.4	0.1	10.1	0.3	865	83	7.50	0.07	97.7	0.6	0.33	0.19	29	7.36	37.12	875.97	872.86	678.71	5.60	721.43	693.29	0.09	0.16
Nassarius conoidalis (mollusk)	high temperature, low salinity, middle pCO2				3							29.2	0.6	10.8	0.5	865	83	7.56	0.05	102.8	4.2	0.75	0.44	29	7.40	25.31	876.93	874.31	685.05	10.64	721.00	712.59	0.19	0.32
