/* DATA DESCRIPTION:
Citation:	Frieder, Christina A; Gonzalez, Jennifer P; Levin, Lisa A (2014): Uranium in larval shells as a barometer of molluscan ocean acidification exposure. PANGAEA, https://doi.org/10.1594/PANGAEA.836887, 
	Supplement to: Frieder, CA et al. (2014): Uranium in Larval Shells as a barometer of Molluscan Ocean Acidification Exposure. Environmental Science & Technology, 48(11), 6401-6408, https://doi.org/10.1021/es500514j
Abstract:	As the ocean undergoes acidification, marine organisms will become increasingly exposed to reduced pH, yet variability in many coastal settings complicates our ability to accurately estimate pH exposure for those organisms that are difficult to track. Here we present shell-based geochemical proxies that reflect pH exposure from laboratory and field settings in larvae of the mussels Mytilus californianus and M. galloprovincialis. Laboratory-based proxies were generated from shells precipitated at pH 7.51 to 8.04. U/Ca, Sr/Ca, and multielemental signatures represented as principal components varied with pH for both species. Of these, U/Ca was the best predictor of pH and did not vary with larval size, with semidiurnal pH fluctuations, or with oxygen concentration. Field applications of U/Ca were tested with mussel larvae reared in situ at both known and unknown pH conditions. Larval shells precipitated in a region of greater upwelling had higher U/Ca, and these U/Ca values corresponded well with the laboratory-derived U/Ca-pH proxy. Retention of the larval shell after settlement in molluscs allows use of this geochemical proxy to assess ocean acidification effects on marine populations.
Keyword(s):	Animalia; Biomass/Abundance/Elemental composition; Bottles or small containers/Aquaria (<20 L); Coast and continental shelf; Laboratory experiment; Mollusca; Mytilus californianus; Mytilus galloprovincialis; North Pacific; Pelagos; Single species; Temperate; Zooplankton
Original version:	Levin, Lisa A (2014): Dataset: Mussel shell trace element ratios. Biological and Chemical Oceanography Data Management Office, http://www.bco-dmo.org/dataset/521670/data
Further details:	Lavigne, Héloise; Epitalon, Jean-Marie; Gattuso, Jean-Pierre (2014): seacarb: seawater carbonate chemistry with R. R package version 3.0. https://cran.r-project.org/package=seacarb
Project(s):	Ocean Acidification International Coordination Centre (OA-ICC) (URI: http://www.iaea.org/ocean-acidification/page.php?page=2181)
Comment:	In order to allow full comparability with other ocean acidification data sets, the R package seacarb (Lavigne et al, 2014) was used to compute a complete and consistent set of carbonate system variables, as described by Nisumaa et al. (2010). In this dataset the original values were archived in addition with the recalculated parameters (see related PI). The date of carbonate chemistry calculation is 2014-10-17.
Parameter(s):	Species (Species) * PI: Frieder, Christina A (https://orcid.org/0000-0003-2056-3954, cafriede@usc.edu)
	Treatment (Treat) * PI: Frieder, Christina A (https://orcid.org/0000-0003-2056-3954, cafriede@usc.edu)
	Sample ID (Sample ID) * PI: Frieder, Christina A (https://orcid.org/0000-0003-2056-3954, cafriede@usc.edu)
	Replicate (Replicate) * PI: Frieder, Christina A (https://orcid.org/0000-0003-2056-3954, cafriede@usc.edu)
	Magnesium/Calcium ratio [mmol/mol] (Mg/Ca) * PI: Frieder, Christina A (https://orcid.org/0000-0003-2056-3954, cafriede@usc.edu)
	Copper/Calcium ratio [µmol/mol] (Cu/Ca) * PI: Frieder, Christina A (https://orcid.org/0000-0003-2056-3954, cafriede@usc.edu)
	Zinc/Calcium ratio [µmol/mol] (Zn/Ca) * PI: Frieder, Christina A (https://orcid.org/0000-0003-2056-3954, cafriede@usc.edu)
	Strontium/Calcium ratio [mmol/mol] (Sr/Ca) * PI: Frieder, Christina A (https://orcid.org/0000-0003-2056-3954, cafriede@usc.edu)
	Barium/Calcium ratio [µmol/mol] (Ba/Ca) * PI: Frieder, Christina A (https://orcid.org/0000-0003-2056-3954, cafriede@usc.edu)
	Lead/Calcium ratio [nmol/mol] (Pb/Ca) * PI: Frieder, Christina A (https://orcid.org/0000-0003-2056-3954, cafriede@usc.edu)
	Uranium/Calcium ratio [µmol/mol] (U/Ca) * PI: Frieder, Christina A (https://orcid.org/0000-0003-2056-3954, cafriede@usc.edu)
	pH (pH) * PI: Frieder, Christina A (https://orcid.org/0000-0003-2056-3954, cafriede@usc.edu) * METHOD/DEVICE: Spectrophotometric * COMMENT: total scale
	Oxygen [µmol/kg] (O2) * PI: Frieder, Christina A (https://orcid.org/0000-0003-2056-3954, cafriede@usc.edu)
	Temperature, water [°C] (Temp) * PI: Frieder, Christina A (https://orcid.org/0000-0003-2056-3954, cafriede@usc.edu)
	Salinity (Sal) * PI: Frieder, Christina A (https://orcid.org/0000-0003-2056-3954, cafriede@usc.edu)
	Alkalinity, total [µmol/kg] (AT) * PI: Frieder, Christina A (https://orcid.org/0000-0003-2056-3954, cafriede@usc.edu) * METHOD/DEVICE: Potentiometric titration
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Frieder, Christina A (https://orcid.org/0000-0003-2056-3954, cafriede@usc.edu) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Uranium/Calcium ratio [µmol/mol] (U/Ca) * PI: Frieder, Christina A (https://orcid.org/0000-0003-2056-3954, cafriede@usc.edu) * COMMENT: seawater
	Carbonate system computation flag (CSC flag) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbon dioxide [µmol/kg] (CO2) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Fugacity of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (fCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbon, inorganic, dissolved [µmol/kg] (DIC) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Aragonite saturation state (Omega Arg) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Calcite saturation state (Omega Cal) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	16740 data points
*/
Species	Treat	Sample ID	Replicate	Mg/Ca [mmol/mol]	Cu/Ca [µmol/mol]	Zn/Ca [µmol/mol]	Sr/Ca [mmol/mol]	Ba/Ca [µmol/mol]	Pb/Ca [nmol/mol]	U/Ca [µmol/mol]	pH (total scale, Spectrophotometric)	O2 [µmol/kg]	Temp [°C]	Sal	AT [µmol/kg] (Potentiometric titration)	[CO3]2- [µmol/kg] (Calculated using CO2SYS)	U/Ca [µmol/mol] (seawater)	CSC flag (Calculated using seacarb afte...)	CO2 [µmol/kg] (Calculated using seacarb afte...)	pCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	fCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	[HCO3]- [µmol/kg] (Calculated using seacarb afte...)	[CO3]2- [µmol/kg] (Calculated using seacarb afte...)	DIC [µmol/kg] (Calculated using seacarb afte...)	Omega Arg (Calculated using seacarb afte...)	Omega Cal (Calculated using seacarb afte...)
Mytilus californianus (mollusk)	high_pH/high_O2	26-A1	A1	1.8062014	171.4092	1324.4057	1.9772523	2.6536906	1255.5774	0.4730230	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A1	A1	1.5624205	100.9894	1655.0363	1.4903597	1.6364655	1016.6391	0.4733652	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A1	A1	2.1890617	133.6731	606.0076	2.3818894	3.6915567	884.8784	0.4922587	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A1	A1	2.8064200	77.6042	427.3017	2.0318527	3.7393965	959.7069	0.5097457	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A1	A1	1.6851510	132.0502	428.3300	1.8163535	2.4016636	781.2026	0.5732691	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A1	A1	2.1225138	175.4818	1377.6930	2.6045329	3.3647827	1479.9983	0.5799217	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A1	A1	1.7070769	204.2859	2200.4939	2.3593573	2.2177477	1319.8555	0.5864984	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A1	A1	1.4383752	126.1901	1200.2347	2.2141705	2.6603424	1878.9856	0.5994235	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A1	A1	2.2593012	64.6227	311.7578	2.0266708	3.3157339	1316.9676	0.6686492	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A1	A1	1.5117569	60.7708	744.8706	1.7240595	4.6750531	2710.8050	0.4808922	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	1.4370522	61.2727	460.6124	1.3402492	1.9950941	255.6573	0.2559541	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	1.0406784	58.9721	801.6653	1.3605740	1.3827664	574.3742	0.2620784	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	2.0102371	58.0668	727.3461	1.5533695	1.8723124	623.3151	0.2671468	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	1.3327881	55.4053	1126.5290	1.9762984	3.7378367	606.4975	0.3155402	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	1.6665400	89.4949	322.9245	2.0314807	1.2800333	435.3287	0.3301769	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	2.0472182	98.1722	1505.2222	1.3145453	1.9803497	883.7260	0.3319475	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	2.1198762	64.3149	1398.8559	1.3795139	3.1673304	645.8755	0.3541055	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	1.3722420	70.0430	442.6805	1.3978827	1.7385703	420.1600	0.3551452	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	2.2768623	107.5506	1075.5092	1.7499355	2.8886666	1133.9753	0.3558600	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	1.3014098	100.2659	726.4931	2.1986296	1.9616370	619.3580	0.3867415	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	2.4393474	107.4403	796.1662	1.7084312	2.5025111	389.4216	0.4145202	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	1.7706094	130.2926	267.9690	1.8461890	2.3259276	422.7980	0.4217167	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	1.6087041	99.3126	1498.9822	1.5029097	3.0124532	1081.0114	0.4274349	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	2.4484228	120.2993	1449.2280	2.5564732	3.4027750	1076.9833	0.4294980	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	1.8627307	86.7266	492.6196	1.8816658	1.6111932	471.6070	0.4304889	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	1.0346827	91.0275	433.2406	1.8352078	2.4497399	721.8614	0.4479846	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	2.0345678	52.8261	634.1877	1.5500764	2.6815940	206.7824	0.4488781	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	1.8312177	101.6401	1130.3297	2.0008859	2.5505705	1007.5316	0.4513473	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	1.8564962	122.3124	527.1902	1.6247681	1.6831365	500.2349	0.4542389	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	1.3776873	63.9897	460.0090	1.7910643	3.1456286	390.6088	0.4602007	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	2.7422887	75.5054	904.0903	1.4830381	3.3172600	342.4593	0.4724656	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	1.5394677	77.1710	309.1001	1.6696401	1.9562256	473.0579	0.4756821	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	1.5270340	64.0792	532.9850	1.6791830	2.2233834	589.1473	0.4816115	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	2.9154020	129.2858	1257.6026	2.8627825	2.9409331	795.7978	0.5198356	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	1.9733200	93.5380	148.1489	1.8889899	3.8377591	467.2542	0.5308009	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	2.3967671	119.2281	1356.9306	2.0271566	3.2312509	774.4956	0.5390533	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	3.0524585	104.4944	1015.2982	1.9753476	2.6965424	907.2655	0.5442029	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	2.2715576	123.7715	1066.0693	1.9897758	2.5422621	995.7213	0.5535275	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	1.6635065	118.9919	362.2513	2.2111290	3.5417699	825.8716	0.5710394	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	1.9575539	98.1096	633.3731	2.7744382	3.3885656	780.0304	0.6122364	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	1.4849312	136.2349	238.8173	2.2332169	3.3824967	1105.9410	0.6435565	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	1.9209021	111.0261	732.4540	2.5119077	1.8079990	644.0897	0.6903417	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	2.6262615	152.4475	1809.1706	2.5659020	4.3679387	1302.3031	0.7368995	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A2	A2	2.0159814	92.9929	4061.6599	1.3213445	4.2472787	1448.4713	0.4698015	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	1.8979912	53.4562	864.8882	1.5604200	1.9237908	435.6390	0.2548054	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	1.1362840	78.9190	239.2704	1.8123485	2.2991345	396.1035	0.2937864	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	1.6876501	88.1567	661.3871	1.7348881	1.8299952	554.2591	0.2944461	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	1.3536230	129.4594	853.9309	1.5287464	1.7358540	357.1056	0.3110265	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	1.3941355	115.5495	1314.0462	1.3768468	2.3460249	713.1088	0.3131376	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	1.4929480	80.6152	284.0231	1.1807357	2.6277886	316.5562	0.3147795	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	1.4546025	56.1052	649.7840	1.6423839	4.2233422	237.3355	0.3152486	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	1.6699121	108.4589	729.7686	1.9490979	2.1110080	357.4730	0.3289704	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	2.9775374	116.7678	2160.6014	1.2520306	4.7382261	476.3857	0.3297180	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	1.6630630	125.0110	841.8733	1.3152161	1.5951299	436.3875	0.3307149	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	2.4208863	77.0595	1320.3619	1.5146112	1.8299713	791.9349	0.3334563	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	1.8821979	107.9170	655.4691	1.8372518	2.6746434	277.0819	0.3339548	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	1.0953038	91.2069	304.5247	1.6988677	1.7365128	315.8486	0.3376931	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	1.4845060	86.1307	553.2667	1.5747371	2.5334748	317.3183	0.3504326	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	1.6911997	115.0548	375.1738	2.3068148	2.7691064	394.6746	0.3580851	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	1.5951171	124.2742	536.9210	2.6882570	2.4394508	476.4673	0.3682299	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	1.5653989	140.6864	848.9331	1.5022677	2.8617384	476.3040	0.3881968	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	2.0765924	141.8506	1750.6852	1.7738286	2.7679471	396.8520	0.3884900	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	1.8510672	112.9537	604.7767	1.9156644	2.5342042	513.6962	0.3958200	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	1.5762640	79.6865	944.2538	1.8181271	2.1113948	475.4875	0.4302416	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	2.2446103	168.0041	846.1806	1.4196591	2.2525670	592.9305	0.4347569	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	1.8187578	126.1175	1024.2627	1.7001131	2.7682369	475.5692	0.4494609	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	1.8592919	143.1040	1195.3074	1.7767314	2.8625998	751.1746	0.4541814	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	1.5567869	140.2305	542.2003	1.7917315	2.2995256	434.7408	0.4548558	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	1.9019587	115.9754	1463.1266	1.8115609	3.3321836	671.2938	0.4565417	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	3.0900462	210.2957	1770.8434	2.3559029	4.5504545	675.1111	0.4647806	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	2.4752755	131.7397	2087.6652	1.8302400	3.3790716	592.4202	0.4760395	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	2.2517144	154.6611	1581.6955	2.3871715	3.5652112	635.6164	0.5027500	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
Mytilus californianus (mollusk)	high_pH/high_O2	26-A3	A3	1.1920425	105.6698	374.3824	2.0251701	1.7833756	276.5104	0.5153283	7.90	223	15.9	33.49	2228	115	1.09	8	21.14	576.95	574.91	1943.79	114.64	2079.57	1.77	2.76
