/* DATA DESCRIPTION:
Citation:	Szalaj, D; De Orte, Manoela R; Goulding, T A; Medeiros, I D; DelValls, T Angel; Cesar, A (2017): The effects of ocean acidification and a carbon dioxide capture and storage leak on the early life stages of the marine mussel Perna perna (Linneaus, 1758) and metal bioavailability. PANGAEA, https://doi.org/10.1594/PANGAEA.872478, 
	Supplement to: Szalaj, D et al. (2016): The effects of ocean acidification and a carbon dioxide capture and storage leak on the early life stages of the marine mussel Perna perna (Linneaus, 1758) and metal bioavailability. Environmental Science and Pollution Research, 24(1), 765-781, https://doi.org/10.1007/s11356-016-7863-y
Abstract:	The study assesses the effects of carbon dioxide capture and storage (CCS) leaks and ocean acidification (OA) on the metal bioavailability and reproduction of the mytilid Perna perna. In laboratory-scale experiments, CCS leakage scenarios (pH 7.0, 6.5, 6.0) and one OA (pH 7.6) scenario were tested using metal-contaminated sediment elutriates and seawater from Santos Bay. The OA treatment did not have an effect on fertilisation, while significant effects were observed in larval-development bioassays where only 16 to 27 % of larva developed normally. In treatments that simulated CO2 leaks, when compared with control, fertilisation success gradually decreased and no larva developed to the D-shaped stage. A fall in pH increased the bioavailability of metals to marine mussels. Larva shell size was significantly affected by both elutriates when compared with seawater; moreover, a significant difference occurred at pH 6.5 between elutriates in the fertilisation bioassay.
Keyword(s):	Animalia; Benthic animals; Benthos; Bottles or small containers/Aquaria (<20 L); Coast and continental shelf; Growth/Morphology; Inorganic toxins; Laboratory experiment; Mollusca; Perna perna; Reproduction; Single species; South Atlantic; Temperate
Further details:	Gattuso, Jean-Pierre; Epitalon, Jean-Marie; Lavigne, Héloise; Orr, James C; Gentili, Bernard; Proye, Aurélien; Soetaert, Karline; Rae, James (2016): seacarb: seawater carbonate chemistry with R. R package version 3.1. https://cran.r-project.org/package=seacarb
Project(s):	Ocean Acidification International Coordination Centre (OA-ICC) (URI: http://www.iaea.org/ocean-acidification/page.php?page=2181)
Comment:	In order to allow full comparability with other ocean acidification data sets, the R package seacarb (Gattuso et al, 2016) was used to compute a complete and consistent set of carbonate system variables, as described by Nisumaa et al. (2010). In this dataset the original values were archived in addition with the recalculated parameters (see related PI). The date of carbonate chemistry calculation is 2017-02-21.
Parameter(s):	Type (Type) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * COMMENT: study
	Species (Species) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Registration number of species (Reg spec no) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Uniform resource locator/link to reference (URL ref) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * COMMENT: WoRMS Aphia ID
	Treatment (Treat) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Treatment (Treat) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Replicate (Replicate) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Arsenic [µg/l] (As) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Cadmium [µg/l] (Cd) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * COMMENT: <0 means <QL
	Lead [µg/l] (Pb) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * COMMENT: <0 means <QL
	Copper [µg/l] (Cu) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Chromium [µg/l] (Cr) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * COMMENT: <0 means <QL
	Nickel [µg/l] (Ni) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * COMMENT: <0 means <QL
	Zinc [µg/l] (Zn) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Fertilization success rate [%] (Fert success) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Larvae [%] (Larvae) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * COMMENT: normal larval development
	Larvae [#] (Larvae) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * COMMENT: per replicate
	Length [µm] (l) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Height [µm] (h) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Alkalinity, total [µmol/kg] (AT) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Carbon, inorganic, dissolved [µmol/kg] (DIC) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Carbon dioxide [µmol/kg] (CO2) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Calcite saturation state (Omega Cal) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Aragonite saturation state (Omega Arg) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Temperature, water [°C] (Temp) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Salinity (Sal) * PI: Szalaj, D (https://orcid.org/0000-0001-8346-6583, dszalaj@fc.ul.pt)
	Carbonate system computation flag (CSC flag) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	pH (pH) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010) * COMMENT: total scale
	Carbon dioxide [µmol/kg] (CO2) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Fugacity of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (fCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Aragonite saturation state (Omega Arg) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Calcite saturation state (Omega Cal) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	17650 data points
*/
Type (study)	Species	Reg spec no	URL ref (WoRMS Aphia ID)	Treat	Treat	Replicate	As [µg/l]	Cd [µg/l] (<0 means <QL)	Pb [µg/l] (<0 means <QL)	Cu [µg/l]	Cr [µg/l] (<0 means <QL)	Ni [µg/l] (<0 means <QL)	Zn [µg/l]	Fert success [%]	Larvae [%] (normal larval development)	Larvae [#] (per replicate)	l [µm]	h [µm]	AT [µmol/kg]	DIC [µmol/kg]	[HCO3]- [µmol/kg] (Calculated using CO2SYS)	[CO3]2- [µmol/kg] (Calculated using CO2SYS)	CO2 [µmol/kg] (Calculated using CO2SYS)	pCO2water_SST_wet [µatm] (Calculated using CO2SYS)	Omega Cal (Calculated using CO2SYS)	Omega Arg (Calculated using CO2SYS)	Temp [°C]	Sal	CSC flag (Calculated using seacarb afte...)	pH (total scale, Calculated using...)	CO2 [µmol/kg] (Calculated using seacarb afte...)	fCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	pCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	[HCO3]- [µmol/kg] (Calculated using seacarb afte...)	[CO3]2- [µmol/kg] (Calculated using seacarb afte...)	Omega Arg (Calculated using seacarb afte...)	Omega Cal (Calculated using seacarb afte...)
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	1										32			2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	1										32			2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	1										33			2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	1										34			2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										1	156.18	114.23	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										2	150.14	113.45	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										3	159.29	117.59	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										4	145.16	112.43	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										5	144.56	96.23	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										6	150.27	106.12	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										7	154.47	117.40	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										8	156.88	111.17	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										9	152.52	111.46	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										10	151.77	108.19	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										11	146.65	112.26	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										12	156.36	124.50	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										13	143.68	96.36	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										14	145.55	102.63	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										15	150.11	111.81	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										16	150.95	108.01	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										17	147.46	107.27	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										18	156.39	111.98	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										19	158.65	114.25	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										20	151.64	101.69	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										21	157.67	111.53	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										22	139.09	110.89	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										23	149.76	105.95	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										24	145.72	109.13	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										25	148.14	111.00	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										26	154.03	110.70	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										27	156.66	109.82	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										28	155.82	105.78	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										29	150.99	115.85	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										30	152.38	111.36	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										31			2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										32			2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	2										33			2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										1	152.04	110.28	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										2	161.85	116.97	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										3	147.32	117.45	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										4	149.84	110.26	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										5	153.37	113.59	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										6	153.26	112.77	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										7	160.26	114.10	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										8	149.01	106.13	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										9	153.01	114.92	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										10	151.01	111.19	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										11	150.76	112.73	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										12	155.80	112.85	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										13	154.59	105.71	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										14	148.99	109.24	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										15	159.51	113.18	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										16	157.82	118.45	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										17	153.70	112.32	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										18	148.11	110.49	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										19	146.53	106.02	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										20	147.12	114.48	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										21	155.81	119.60	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										22	160.39	112.43	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										23	160.03	117.83	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										24	153.01	115.01	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										25	154.80	113.89	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
laboratory	Perna perna (mollusk)	140483	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140483	Seawater	Control	3										26	151.04	106.13	2223	1975	1785	176	14	481	4.23	2.78	24.40	35	15	7.97	13.51	468.52	470.04	1784.08	177.42	2.81	4.27
