/* DATA DESCRIPTION:
Citation:	Noisette, Fanny; Comtet, Thierry; Legrand, Erwann; Bordeyne, Francois; Davoult, Dominique; Martin, Sophie (2014): Does Encapsulation Protect Embryos from the Effects of Ocean Acidification? The Example of Crepidula fornicata. PANGAEA, https://doi.org/10.1594/PANGAEA.833402, 
	Supplement to: Noisette, F et al. (2014): Does Encapsulation Protect Embryos from the Effects of Ocean Acidification? The Example of Crepidula fornicata. PLoS ONE, 9(3), e93021, https://doi.org/10.1371/journal.pone.0093021
Abstract:	Early life history stages of marine organisms are generally thought to be more sensitive to environmental stress than adults. Although most marine invertebrates are broadcast spawners, some species are brooders and/or protect their embryos in egg or capsules. Brooding and encapsulation strategies are typically assumed to confer greater safety and protection to embryos, although little is known about the physico-chemical conditions within egg capsules. In the context of ocean acidification, the protective role of encapsulation remains to be investigated. To address this issue, we conducted experiments on the gastropod Crepidula fornicata. This species broods its embryos within capsules located under the female and veliger larvae are released directly into the water column. C. fornicata adults were reared at the current level of CO2 partial pressure (pCO2) (390 µatm) and at elevated levels (750 and 1400 µatm) before and after fertilization and until larval release, such that larval development occurred entirely at a given pCO2. The pCO2 effects on shell morphology, the frequency of abnormalities and mineralization level were investigated on released larvae. Shell length decreased by 6% and shell surface area by 11% at elevated pCO2 (1400 µatm). The percentage of abnormalities was 1.5- to 4-fold higher at 750 µatm and 1400 µatm pCO2, respectively, than at 390 µatm. The intensity of birefringence, used as a proxy for the mineralization level of the larval shell, also decreased with increasing pCO2. These negative results are likely explained by increased intracapsular acidosis due to elevated pCO2 in extracapsular seawater. The encapsulation of C. fornicata embryos did not protect them against the deleterious effects of a predicted pCO2 increase. Nevertheless, C. fornicata larvae seemed less affected than other mollusk species. Further studies are needed to identify the critical points of the life cycle in this species in light of future ocean acidification.
Keyword(s):	Animalia; Benthic animals; Benthos; Bottles or small containers/Aquaria (<20 L); Coast and continental shelf; Crepidula fornicata; Growth/Morphology; Laboratory experiment; Mollusca; North Atlantic; Single species; Temperate
Further details:	Lavigne, Héloise; Epitalon, Jean-Marie; Gattuso, Jean-Pierre (2014): seacarb: seawater carbonate chemistry with R. R package version 3.0. https://cran.r-project.org/package=seacarb
Project(s):	Ocean Acidification International Coordination Centre (OA-ICC) (URI: http://www.iaea.org/ocean-acidification/page.php?page=2181)
Coverage:	LATITUDE: 48.666920 * LONGITUDE: -3.883580
	DATE/TIME START: 2011-11-30T00:00:00 * DATE/TIME END: 2011-11-30T00:00:00
Event(s):	Morlaix_Bay * LATITUDE: 48.666920 * LONGITUDE: -3.883580 * DATE/TIME: 2011-11-30T00:00:00 * METHOD/DEVICE: Experiment (EXP)
Comment:	In order to allow full comparability with other ocean acidification data sets, the R package seacarb (Lavigne et al, 2014) was used to compute a complete and consistent set of carbonate system variables, as described by Nisumaa et al. (2010). In this dataset the original values were archived in addition with the recalculated parameters (see related PI). The date of carbonate chemistry calculation is 2014-06-17.
Parameter(s):	Species (Species) * PI: Noisette, Fanny (https://orcid.org/0000-0002-9672-2870, fanny_noisette@uqar.ca)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Noisette, Fanny (https://orcid.org/0000-0002-9672-2870, fanny_noisette@uqar.ca) * COMMENT: treatment
	Length [µm] (l) * PI: Noisette, Fanny (https://orcid.org/0000-0002-9672-2870, fanny_noisette@uqar.ca) * COMMENT: shell
	Height [µm] (h) * PI: Noisette, Fanny (https://orcid.org/0000-0002-9672-2870, fanny_noisette@uqar.ca) * COMMENT: shell
	Area [µm**2] (Area) * PI: Noisette, Fanny (https://orcid.org/0000-0002-9672-2870, fanny_noisette@uqar.ca) * COMMENT: shell
	Plane angle [rad] (Plane ang) * PI: Noisette, Fanny (https://orcid.org/0000-0002-9672-2870, fanny_noisette@uqar.ca) * COMMENT: formed by the abnormality
	Distance [µm] (Distance) * PI: Noisette, Fanny (https://orcid.org/0000-0002-9672-2870, fanny_noisette@uqar.ca) * COMMENT: between the theoretical curve of the shell and the forest point (extreme point) of
	the deformity
	Ratio (Ratio) * PI: Noisette, Fanny (https://orcid.org/0000-0002-9672-2870, fanny_noisette@uqar.ca) * COMMENT: ange/distance
	Birefringence intensity [pixel] (Birefringence I) * PI: Noisette, Fanny (https://orcid.org/0000-0002-9672-2870, fanny_noisette@uqar.ca) * COMMENT: mean gray value of shell
	Replicates [#] (Repl) * PI: Noisette, Fanny (https://orcid.org/0000-0002-9672-2870, fanny_noisette@uqar.ca)
	Temperature, water [°C] (Temp) * PI: Noisette, Fanny (https://orcid.org/0000-0002-9672-2870, fanny_noisette@uqar.ca)
	Temperature, water, standard error [±] (T std e) * PI: Noisette, Fanny (https://orcid.org/0000-0002-9672-2870, fanny_noisette@uqar.ca)
	pH (pH) * PI: Noisette, Fanny (https://orcid.org/0000-0002-9672-2870, fanny_noisette@uqar.ca) * METHOD/DEVICE: Potentiometric * COMMENT: total scale
	pH, standard error [±] (pH std e) * PI: Noisette, Fanny (https://orcid.org/0000-0002-9672-2870, fanny_noisette@uqar.ca) * METHOD/DEVICE: Potentiometric * COMMENT: total scale
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Noisette, Fanny (https://orcid.org/0000-0002-9672-2870, fanny_noisette@uqar.ca) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air), standard error [±] (pCO2water_SST_wet std e) * PI: Noisette, Fanny (https://orcid.org/0000-0002-9672-2870, fanny_noisette@uqar.ca) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Alkalinity, total [µmol/kg] (AT) * PI: Noisette, Fanny (https://orcid.org/0000-0002-9672-2870, fanny_noisette@uqar.ca) * METHOD/DEVICE: Potentiometric titration
	Alkalinity, total, standard error [±] (AT std e) * PI: Noisette, Fanny (https://orcid.org/0000-0002-9672-2870, fanny_noisette@uqar.ca) * METHOD/DEVICE: Potentiometric titration
	Carbon, inorganic, dissolved [µmol/kg] (DIC) * PI: Noisette, Fanny (https://orcid.org/0000-0002-9672-2870, fanny_noisette@uqar.ca) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Carbon, inorganic, dissolved, standard error [±] (DIC std e) * PI: Noisette, Fanny (https://orcid.org/0000-0002-9672-2870, fanny_noisette@uqar.ca) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Aragonite saturation state (Omega Arg) * PI: Noisette, Fanny (https://orcid.org/0000-0002-9672-2870, fanny_noisette@uqar.ca) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Aragonite saturation state, standard error [±] (Omega Arg std e) * PI: Noisette, Fanny (https://orcid.org/0000-0002-9672-2870, fanny_noisette@uqar.ca) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Salinity (Sal) * PI: Noisette, Fanny (https://orcid.org/0000-0002-9672-2870, fanny_noisette@uqar.ca)
	Carbonate system computation flag (CSC flag) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbon dioxide [µmol/kg] (CO2) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Fugacity of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (fCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbon, inorganic, dissolved [µmol/kg] (DIC) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Aragonite saturation state (Omega Arg) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Calcite saturation state (Omega Cal) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	6822 data points
*/
Species	pCO2water_SST_wet [µatm] (treatment)	l [µm] (shell)	h [µm] (shell)	Area [µm**2] (shell)	Plane ang [rad] (formed by the abnormality)	Distance [µm] (between the theoretical curve...)	Ratio (ange/distance)	Birefringence I [pixel] (mean gray value of shell)	Repl [#]	Temp [°C]	T std e [±]	pH (total scale, Potentiometric)	pH std e [±] (total scale, Potentiometric)	pCO2water_SST_wet [µatm] (Calculated using CO2SYS)	pCO2water_SST_wet std e [±] (Calculated using CO2SYS)	AT [µmol/kg] (Potentiometric titration)	AT std e [±] (Potentiometric titration)	DIC [µmol/kg] (Calculated using CO2SYS)	DIC std e [±] (Calculated using CO2SYS)	Omega Arg (Calculated using CO2SYS)	Omega Arg std e [±] (Calculated using CO2SYS)	Sal	CSC flag (Calculated using seacarb afte...)	CO2 [µmol/kg] (Calculated using seacarb afte...)	pCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	fCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	[HCO3]- [µmol/kg] (Calculated using seacarb afte...)	[CO3]2- [µmol/kg] (Calculated using seacarb afte...)	DIC [µmol/kg] (Calculated using seacarb afte...)	Omega Arg (Calculated using seacarb afte...)	Omega Cal (Calculated using seacarb afte...)
Crepidula fornicata (mollusk)	390	435.717	251.587	847343.1					23	18.4	0.5	8.02	0.01	550	10	2391	2	2152	5	2.70	0.05	35.1	8	15.1	447.3	445.8	1963.4	174.3	2152.8	2.69	4.16
Crepidula fornicata (mollusk)	390	426.319	270.020	866030.1					23	18.4	0.5	8.02	0.01	550	10	2391	2	2152	5	2.70	0.05	35.1	8	15.1	447.3	445.8	1963.4	174.3	2152.8	2.69	4.16
Crepidula fornicata (mollusk)	390	416.672	266.827	834562.8					23	18.4	0.5	8.02	0.01	550	10	2391	2	2152	5	2.70	0.05	35.1	8	15.1	447.3	445.8	1963.4	174.3	2152.8	2.69	4.16
Crepidula fornicata (mollusk)	390	411.737	259.024	784008.9					23	18.4	0.5	8.02	0.01	550	10	2391	2	2152	5	2.70	0.05	35.1	8	15.1	447.3	445.8	1963.4	174.3	2152.8	2.69	4.16
Crepidula fornicata (mollusk)	390	439.532	253.829	857588.7					23	18.4	0.5	8.02	0.01	550	10	2391	2	2152	5	2.70	0.05	35.1	8	15.1	447.3	445.8	1963.4	174.3	2152.8	2.69	4.16
Crepidula fornicata (mollusk)	390	426.515	260.409	847250.3					23	18.4	0.5	8.02	0.01	550	10	2391	2	2152	5	2.70	0.05	35.1	8	15.1	447.3	445.8	1963.4	174.3	2152.8	2.69	4.16
Crepidula fornicata (mollusk)	390	440.042	261.425	891025.6					23	18.4	0.5	8.02	0.01	550	10	2391	2	2152	5	2.70	0.05	35.1	8	15.1	447.3	445.8	1963.4	174.3	2152.8	2.69	4.16
Crepidula fornicata (mollusk)	390	403.659	247.687	748656.8					23	18.4	0.5	8.02	0.01	550	10	2391	2	2152	5	2.70	0.05	35.1	8	15.1	447.3	445.8	1963.4	174.3	2152.8	2.69	4.16
Crepidula fornicata (mollusk)	390	445.810	257.237	854355.8					23	18.4	0.5	8.02	0.01	550	10	2391	2	2152	5	2.70	0.05	35.1	8	15.1	447.3	445.8	1963.4	174.3	2152.8	2.69	4.16
Crepidula fornicata (mollusk)	750	409.955	259.599	796607.5					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	409.888	271.182	817841.3					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	385.929	256.870	771424.4					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	408.887	269.111	831261.3					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	401.285	268.354	806441.4					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	383.932	244.261	719116.8					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	396.771	250.411	778245.4					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	427.114	272.444	933931.2					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	410.436	260.105	819631.3					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	421.015	265.164	857562.4					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	415.066	274.930	861457.3					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	442.370	271.017	935569.8					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	407.051	268.354	882499.4					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	419.769	273.419	869002.7					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	409.104	259.038	801765.6					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	389.092	253.263	749573.0					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	417.570	247.962	850350.0					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	417.346	272.164	864653.8					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	402.082	258.842	855506.1					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	427.269	281.365	909545.2					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	412.206	249.029	758714.8					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	427.479	273.980	869902.8					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	407.675	255.028	818497.2					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	408.871	266.097	855376.9					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	432.441	269.808	918400.3					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	417.715	250.251	824795.5					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	399.114	260.273	838195.3					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	377.755	250.251	762165.6					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	411.843	257.579	803430.5					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	394.242	252.746	789068.1					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	408.087	265.476	842612.8					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	407.544	261.575	835933.1					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	422.266	265.688	872429.3					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	400.967	266.844	814727.5					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	406.276	260.524	785821.1					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	424.819	268.093	811599.5					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	410.141	258.424	814717.4					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	406.672	244.023	754878.5					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	413.343	271.218	872877.4					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	399.126	236.862	739725.0					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	424.230	263.612	871325.5					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	417.848	262.635	841286.9					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	433.833	256.148	840703.7					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	421.950	269.549	861192.9					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	411.656	241.870	777655.4					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	416.198	252.865	869597.6					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	401.062	242.185	790775.6					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	403.481	244.803	783119.7					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	411.035	249.802	838396.1					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	409.153	245.040	816176.8					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	396.713	239.889	741796.7					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	376.437	222.198	719213.2					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	405.907	253.252	826781.3					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	437.148	264.133	941844.4					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	413.968	247.654	892267.7					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	405.480	227.005	800681.7					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	386.244	243.602	743209.9					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	391.234	253.712	767725.5					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	407.283	251.968	840976.6					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	390.198	238.218	787666.5					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	401.109	237.010	792448.5					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	380.941	228.939	728958.5					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	393.309	236.910	762049.9					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	386.678	238.598	740611.6					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
Crepidula fornicata (mollusk)	750	370.035	233.068	678916.9					23	18.6	0.5	7.77	0.01	858	19	2395	3	2266	4	1.68	0.04	35.1	8	29.0	865.0	862.0	2132.2	107.2	2268.5	1.66	2.56
