/* DATA DESCRIPTION:
Citation:	Brunner, Elizabeth L; Prahl, Frederick G; Hales, Burke; Waldbusser, George G (2016): A longitudinal study of Pacific oyster (Crassostrea gigas) larval development: isotope shifts during early shell formation reveal sub-lethal energetic stress. PANGAEA, https://doi.org/10.1594/PANGAEA.873310, 
	Supplement to: Brunner, EL et al. (2016): A longitudinal study of Pacific oyster (Crassostrea gigas) larval development: isotope shifts during early shell formation reveal sub-lethal energetic stress. Marine Ecology Progress Series, 555, 109-123, https://doi.org/10.3354/meps11828
Abstract:	Three cohorts of Pacific oyster (Crassostrea gigas) larvae at Whiskey Creek Shellfish Hatchery (WCH) in Netarts Bay, Oregon, were monitored for stable isotope incorporation and biochemical composition: one in May 2011 and two in August 2011. Along with measures of growth and calcification, we present measurements of stable isotopes of carbon in water, algal food, and the shell and tissue, and nitrogen in food and tissue across larval development and growth. These relatively unique measures through larval ontogeny allow us to document isotopic shifts associated with initiation and rate of feeding, and the catabolism of C-rich (lipid) and N-rich (protein) pools. Similar ontological patterns in growth and bulk composition among the cohorts reinforce prior results, suggesting that the creation of the initial shell is energetically expensive, that the major carbon source is ambient dissolved inorganic carbon, and that the major energetic source during this period is maternally derived egg lipids. The May cohort did not isotopically reflect its food source as rapidly as the August cohorts, indicating slower feeding and/or higher catabolism versus anabolism. Our measurements also document differences in bulk turnover of organic carbon and nitrogen pools within the larvae, showing far greater conservation of nitrogen than carbon. These stable isotope and bulk biochemical measurements appear to be more sensitive indicators of sub-lethal environmental stress than the commonly used metrics of development and growth.
Keyword(s):	Animalia; Biomass/Abundance/Elemental composition; Coast and continental shelf; Crassostrea gigas; Growth/Morphology; Laboratory experiment; Mesocosm or benthocosm; Mollusca; North Pacific; Pelagos; Single species; Temperate; Zooplankton
Further details:	Gattuso, Jean-Pierre; Epitalon, Jean-Marie; Lavigne, Héloise; Orr, James C; Gentili, Bernard; Proye, Aurélien; Soetaert, Karline; Rae, James (2016): seacarb: seawater carbonate chemistry with R. R package version 3.1. https://cran.r-project.org/package=seacarb
Project(s):	Ocean Acidification International Coordination Centre (OA-ICC) (URI: http://www.iaea.org/ocean-acidification/page.php?page=2181)
Comment:	In order to allow full comparability with other ocean acidification data sets, the R package seacarb (Gattuso et al, 2016) was used to compute a complete and consistent set of carbonate system variables, as described by Nisumaa et al. (2010). In this dataset the original values were archived in addition with the recalculated parameters (see related PI). The date of carbonate chemistry calculation is 2017-03-07.
Parameter(s):	Type (Type) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu) * COMMENT: study
	Species (Species) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu)
	Registration number of species (Reg spec no) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu)
	Uniform resource locator/link to reference (URL ref) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu) * COMMENT: WoRMS Aphia ID
	Experiment (Exp) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu)
	Time in days [days] (Time) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu)
	Fraction (Fraction) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu) * COMMENT: lipid fraction of AFDW (organic material)
	Fraction (Fraction) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu) * COMMENT: organic material (ash-free dry weight)
	Length [µm] (l) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu)
	Length, standard deviation [±] (l std dev) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu)
	Dry mass per individual [µg/#] (dm/ind) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu) * COMMENT: per larva
	Lipids per individual [µg/#] (Lipid/ind) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu) * COMMENT: per larva
	Proportion (Prop) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu) * COMMENT: Total N
	Proportion (Prop) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu) * COMMENT: Total C
	Proportion (Prop) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu) * COMMENT: Organic N
	Proportion (Prop) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu) * COMMENT: Organic C
	Carbon/Nitrogen ratio (C/N) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu) * COMMENT: Tissue atomic
	Calcification rate, ratio (Calc rate ratio) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu) * COMMENT: Mass-normalized calcification rate (/day)
	δ13C [‰ PDB] (δ13C) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu) * COMMENT: Tissue
	δ15N [‰ air] (δ15N) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu) * COMMENT: Tissue
	δ13C [‰ PDB] (δ13C) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu) * COMMENT: Algal
	δ15N [‰ air] (δ15N) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu) * COMMENT: Algal
	δ13C [‰ PDB] (δ13C) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu) * COMMENT: Shell
	δ13C, dissolved inorganic carbon [‰ PDB] (δ13C DIC) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu)
	Temperature, water [°C] (Temp) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu)
	Temperature, water, standard deviation [±] (Temp std dev) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu)
	Salinity (Sal) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu)
	Salinity, standard deviation [±] (Sal std dev) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu)
	Partial pressure of carbon dioxide, standard deviation [±] (pCO2 std dev) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu)
	Alkalinity, total [µmol/kg] (AT) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu)
	Alkalinity, total, standard deviation [±] (AT std dev) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu)
	Carbon, inorganic, dissolved [µmol/kg] (DIC) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu)
	Carbon, inorganic, dissolved, standard deviation [±] (DIC std dev) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu)
	pH (pH) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu)
	pH, standard deviation [±] (pH std dev) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu)
	Aragonite saturation state (Omega Arg) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu)
	Aragonite saturation state, standard error [±] (Omega Arg std e) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu)
	Aragonite saturation state (Omega Arg) * PI: Waldbusser, George G (https://orcid.org/0000-0002-8334-580X, waldbuss@coas.oregonstate.edu)
	Carbonate system computation flag (CSC flag) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	pH (pH) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010) * COMMENT: total scale
	Carbon dioxide [µmol/kg] (CO2) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Fugacity of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (fCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Alkalinity, total [µmol/kg] (AT) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Aragonite saturation state (Omega Arg) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Calcite saturation state (Omega Cal) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	3504 data points
*/
Type (study)	Species	Reg spec no	URL ref (WoRMS Aphia ID)	Exp	Time [days]	Fraction (lipid fraction of AFDW (organ...)	Fraction (organic material (ash-free dr...)	l [µm]	l std dev [±]	dm/ind [µg/#] (per larva)	Lipid/ind [µg/#] (per larva)	Prop (Total N)	Prop (Total C)	Prop (Organic N)	Prop (Organic C)	C/N (Tissue atomic)	Calc rate ratio (Mass-normalized calcification...)	δ13C [‰ PDB] (Tissue)	δ15N [‰ air] (Tissue)	δ13C [‰ PDB] (Algal)	δ15N [‰ air] (Algal)	δ13C [‰ PDB] (Shell)	δ13C DIC [‰ PDB]	Temp [°C]	Temp std dev [±]	Sal	Sal std dev [±]	pCO2water_SST_wet [µatm]	pCO2 std dev [±]	AT [µmol/kg]	AT std dev [±]	DIC [µmol/kg]	DIC std dev [±]	pH	pH std dev [±]	Omega Arg	Omega Arg std e [±]	Omega Arg	CSC flag	pH (total scale)	CO2 [µmol/kg]	fCO2water_SST_wet [µatm]	[HCO3]- [µmol/kg]	[CO3]2- [µmol/kg]	AT [µmol/kg]	Omega Arg	Omega Cal
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	May Cohort	19	0.047	0.32	203	40	2.14200	0.10100	0.04	0.24	0.03	0.15	5.7	0.17							23.9	1.71	26.6	2.3	364	40	1991	78	1758	50	8.04	0.04	2.6	0.3	2.4	25	8.05	11.07	362.77	1595.41	151.52	1965.74	2.49	3.88
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	May Cohort	0																			23.9	1.71	26.6	2.3	364	40	1991	78	1758	50	8.04	0.04	2.6	0.3	2.4	25	8.05	11.07	362.77	1595.41	151.52	1965.74	2.49	3.88
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	May Cohort	1																			23.9	1.71	26.6	2.3	364	40	1991	78	1758	50	8.04	0.04	2.6	0.3	2.4	25	8.05	11.07	362.77	1595.41	151.52	1965.74	2.49	3.88
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	May Cohort	2													-19.55	9.58	-39.47	-8.66	1.33	-0.04	23.9	1.71	26.6	2.3	364	40	1991	78	1758	50	8.04	0.04	2.6	0.3	2.4	25	8.05	11.07	362.77	1595.41	151.52	1965.74	2.49	3.88
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	May Cohort	3															-46.58	-7.60			23.9	1.71	26.6	2.3	364	40	1991	78	1758	50	8.04	0.04	2.6	0.3	2.4	25	8.05	11.07	362.77	1595.41	151.52	1965.74	2.49	3.88
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	May Cohort	4															-46.42	-7.52			23.9	1.71	26.6	2.3	364	40	1991	78	1758	50	8.04	0.04	2.6	0.3	2.4	25	8.05	11.07	362.77	1595.41	151.52	1965.74	2.49	3.88
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	May Cohort	5													-23.60	5.05	-46.49	-7.21	0.96	-0.04	23.9	1.71	26.6	2.3	364	40	1991	78	1758	50	8.04	0.04	2.6	0.3	2.4	25	8.05	11.07	362.77	1595.41	151.52	1965.74	2.49	3.88
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	May Cohort	6															-45.38	-5.67			23.9	1.71	26.6	2.3	364	40	1991	78	1758	50	8.04	0.04	2.6	0.3	2.4	25	8.05	11.07	362.77	1595.41	151.52	1965.74	2.49	3.88
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	May Cohort	7															-45.79	-5.82			23.9	1.71	26.6	2.3	364	40	1991	78	1758	50	8.04	0.04	2.6	0.3	2.4	25	8.05	11.07	362.77	1595.41	151.52	1965.74	2.49	3.88
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	May Cohort	8													-30.80	2.00	-45.42	-4.96	-0.18	-0.61	23.9	1.71	26.6	2.3	364	40	1991	78	1758	50	8.04	0.04	2.6	0.3	2.4	25	8.05	11.07	362.77	1595.41	151.52	1965.74	2.49	3.88
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	May Cohort	9															-27.85	-10.44			23.9	1.71	26.6	2.3	364	40	1991	78	1758	50	8.04	0.04	2.6	0.3	2.4	25	8.05	11.07	362.77	1595.41	151.52	1965.74	2.49	3.88
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	May Cohort	10															-33.89	-12.71			23.9	1.71	26.6	2.3	364	40	1991	78	1758	50	8.04	0.04	2.6	0.3	2.4	25	8.05	11.07	362.77	1595.41	151.52	1965.74	2.49	3.88
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	May Cohort	11													-30.32	-0.73	-29.04	-9.74	-0.95	-0.15	23.9	1.71	26.6	2.3	364	40	1991	78	1758	50	8.04	0.04	2.6	0.3	2.4	25	8.05	11.07	362.77	1595.41	151.52	1965.74	2.49	3.88
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	May Cohort	12															-26.89	-5.11			23.9	1.71	26.6	2.3	364	40	1991	78	1758	50	8.04	0.04	2.6	0.3	2.4	25	8.05	11.07	362.77	1595.41	151.52	1965.74	2.49	3.88
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	May Cohort	13													-28.14	3.34	-26.76	-5.60	-1.03	0.10	23.9	1.71	26.6	2.3	364	40	1991	78	1758	50	8.04	0.04	2.6	0.3	2.4	25	8.05	11.07	362.77	1595.41	151.52	1965.74	2.49	3.88
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	May Cohort	14															-34.38	-9.35			23.9	1.71	26.6	2.3	364	40	1991	78	1758	50	8.04	0.04	2.6	0.3	2.4	25	8.05	11.07	362.77	1595.41	151.52	1965.74	2.49	3.88
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	May Cohort	15													-28.10	3.09	-38.49	-11.41	-1.00	0.37	23.9	1.71	26.6	2.3	364	40	1991	78	1758	50	8.04	0.04	2.6	0.3	2.4	25	8.05	11.07	362.77	1595.41	151.52	1965.74	2.49	3.88
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	May Cohort	16															-43.19	-7.81			23.9	1.71	26.6	2.3	364	40	1991	78	1758	50	8.04	0.04	2.6	0.3	2.4	25	8.05	11.07	362.77	1595.41	151.52	1965.74	2.49	3.88
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	May Cohort	17													-32.95	5.18	-31.95	-4.75	-1.40	0.18	23.9	1.71	26.6	2.3	364	40	1991	78	1758	50	8.04	0.04	2.6	0.3	2.4	25	8.05	11.07	362.77	1595.41	151.52	1965.74	2.49	3.88
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	May Cohort	18														4.92	-35.38	-12.15			23.9	1.71	26.6	2.3	364	40	1991	78	1758	50	8.04	0.04	2.6	0.3	2.4	25	8.05	11.07	362.77	1595.41	151.52	1965.74	2.49	3.88
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	May Cohort	19													-27.31	2.64			-1.05		23.9	1.71	26.6	2.3	364	40	1991	78	1758	50	8.04	0.04	2.6	0.3	2.4	25	8.05	11.07	362.77	1595.41	151.52	1965.74	2.49	3.88
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	May Cohort	20																			23.9	1.71	26.6	2.3	364	40	1991	78	1758	50	8.04	0.04	2.6	0.3	2.4	25	8.05	11.07	362.77	1595.41	151.52	1965.74	2.49	3.88
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	May Cohort	21																			23.9	1.71	26.6	2.3	364	40	1991	78	1758	50	8.04	0.04	2.6	0.3	2.4	25	8.05	11.07	362.77	1595.41	151.52	1965.74	2.49	3.88
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Aug Cohort	0													-20.00	9.87				-0.12	23.9	1.71	32.7	0.6	1008	207	2318	151	2181	68	7.71	0.16	1.6	0.2	2.1	25	7.70	29.69	1004.59	2049.28	102.03	2297.68	1.63	2.50
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Aug Cohort	1													-19.48	10.10	-35.77	-6.48	0.75	-0.03	23.9	1.71	32.7	0.6	1008	207	2318	151	2181	68	7.71	0.16	1.6	0.2	2.1	25	7.70	29.69	1004.59	2049.28	102.03	2297.68	1.63	2.50
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Aug Cohort	2															-50.19	-2.81			23.9	1.71	32.7	0.6	1008	207	2318	151	2181	68	7.71	0.16	1.6	0.2	2.1	25	7.70	29.69	1004.59	2049.28	102.03	2297.68	1.63	2.50
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Aug Cohort	3													-29.46	5.07	-47.15	-2.96	-0.04	0.03	23.9	1.71	32.7	0.6	1008	207	2318	151	2181	68	7.71	0.16	1.6	0.2	2.1	25	7.70	29.69	1004.59	2049.28	102.03	2297.68	1.63	2.50
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Aug Cohort	4															-47.01	-2.79			23.9	1.71	32.7	0.6	1008	207	2318	151	2181	68	7.71	0.16	1.6	0.2	2.1	25	7.70	29.69	1004.59	2049.28	102.03	2297.68	1.63	2.50
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Aug Cohort	5													-32.84	3.97	-47.13	-3.59	-0.13	-0.17	23.9	1.71	32.7	0.6	1008	207	2318	151	2181	68	7.71	0.16	1.6	0.2	2.1	25	7.70	29.69	1004.59	2049.28	102.03	2297.68	1.63	2.50
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Aug Cohort	6															-30.16	-5.60			23.9	1.71	32.7	0.6	1008	207	2318	151	2181	68	7.71	0.16	1.6	0.2	2.1	25	7.70	29.69	1004.59	2049.28	102.03	2297.68	1.63	2.50
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Aug Cohort	7													-34.17	2.94	-32.97	-6.15	-0.25	-0.29	23.9	1.71	32.7	0.6	1008	207	2318	151	2181	68	7.71	0.16	1.6	0.2	2.1	25	7.70	29.69	1004.59	2049.28	102.03	2297.68	1.63	2.50
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Aug Cohort	8															-39.91	-5.75			23.9	1.71	32.7	0.6	1008	207	2318	151	2181	68	7.71	0.16	1.6	0.2	2.1	25	7.70	29.69	1004.59	2049.28	102.03	2297.68	1.63	2.50
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Aug Cohort	9													-32.92	1.05	-37.57	-5.74	-0.43	-0.31	23.9	1.71	32.7	0.6	1008	207	2318	151	2181	68	7.71	0.16	1.6	0.2	2.1	25	7.70	29.69	1004.59	2049.28	102.03	2297.68	1.63	2.50
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Aug Cohort	10															-35.82	-6.04			23.9	1.71	32.7	0.6	1008	207	2318	151	2181	68	7.71	0.16	1.6	0.2	2.1	25	7.70	29.69	1004.59	2049.28	102.03	2297.68	1.63	2.50
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Aug Cohort	11													-33.15	0.47	-32.48	-6.24	-0.79	-0.49	23.9	1.71	32.7	0.6	1008	207	2318	151	2181	68	7.71	0.16	1.6	0.2	2.1	25	7.70	29.69	1004.59	2049.28	102.03	2297.68	1.63	2.50
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Aug Cohort	12															-50.96	-3.09			23.9	1.71	32.7	0.6	1008	207	2318	151	2181	68	7.71	0.16	1.6	0.2	2.1	25	7.70	29.69	1004.59	2049.28	102.03	2297.68	1.63	2.50
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Aug Cohort	13													-34.23	0.99	-40.37	-6.50	-1.34	-0.08	23.9	1.71	32.7	0.6	1008	207	2318	151	2181	68	7.71	0.16	1.6	0.2	2.1	25	7.70	29.69	1004.59	2049.28	102.03	2297.68	1.63	2.50
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Aug Cohort	14															-53.80	-4.59			23.9	1.71	32.7	0.6	1008	207	2318	151	2181	68	7.71	0.16	1.6	0.2	2.1	25	7.70	29.69	1004.59	2049.28	102.03	2297.68	1.63	2.50
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Aug Cohort	15													-34.76	1.79	-37.70	-7.59	-1.50	-0.27	23.9	1.71	32.7	0.6	1008	207	2318	151	2181	68	7.71	0.16	1.6	0.2	2.1	25	7.70	29.69	1004.59	2049.28	102.03	2297.68	1.63	2.50
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Aug Cohort	16															-33.32	-4.69			23.9	1.71	32.7	0.6	1008	207	2318	151	2181	68	7.71	0.16	1.6	0.2	2.1	25	7.70	29.69	1004.59	2049.28	102.03	2297.68	1.63	2.50
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Aug Cohort	17													-33.90	1.83	-33.32	-5.17	-1.62	-0.09	23.9	1.71	32.7	0.6	1008	207	2318	151	2181	68	7.71	0.16	1.6	0.2	2.1	25	7.70	29.69	1004.59	2049.28	102.03	2297.68	1.63	2.50
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Aug Cohort	18															-34.73	-4.52			23.9	1.71	32.7	0.6	1008	207	2318	151	2181	68	7.71	0.16	1.6	0.2	2.1	25	7.70	29.69	1004.59	2049.28	102.03	2297.68	1.63	2.50
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Aug Cohort	19													-33.18	2.37	-44.41	-4.32	-1.69	-0.02	23.9	1.71	32.7	0.6	1008	207	2318	151	2181	68	7.71	0.16	1.6	0.2	2.1	25	7.70	29.69	1004.59	2049.28	102.03	2297.68	1.63	2.50
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Aug Cohort	20															-36.64	-5.64			23.9	1.71	32.7	0.6	1008	207	2318	151	2181	68	7.71	0.16	1.6	0.2	2.1	25	7.70	29.69	1004.59	2049.28	102.03	2297.68	1.63	2.50
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Aug Cohort	21													-33.97	2.81			-1.90		23.9	1.71	32.7	0.6	1008	207	2318	151	2181	68	7.71	0.16	1.6	0.2	2.1	25	7.70	29.69	1004.59	2049.28	102.03	2297.68	1.63	2.50
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Aug (buff) Cohort	0													-20.00	9.87				-0.52	23.9	1.71	32.8	0.6	425	45	2842	91	2452	81	8.09	0.04	4.2	0.3	4.6	25	8.10	12.51	423.56	2168.08	271.41	2807.97	4.34	6.64
