/* DATA DESCRIPTION:
Citation:	Dineshram, R; Thiyagarajan, Vengatesen; Lane, Ackley Charles; Yu, Ziniu; Shu, Xiao; Leung, Priscilla TY (2013): Elevated CO2 alters larval proteome and its phosphorylation status in the commercial oyster, Crassostrea hongkongensis. PANGAEA, https://doi.org/10.1594/PANGAEA.831445, 
	Supplement to: Dineshram, R et al. (2013): Elevated CO2 alters larval proteome and its phosphorylation status in the commercial oyster, Crassostrea hongkongensis. Marine Biology, 160(8), 2189-2205, https://doi.org/10.1007/s00227-013-2176-x
Abstract:	Ocean acidification (OA) is beginning to have noticeable negative impact on calcification rate, shell structure and physiological energy budgeting of several marine organisms; these alter the growth of many economically important shellfish including oysters. Early life stages of oysters may be particularly vulnerable to OA-driven low pH conditions because their shell is made up of the highly soluble form of calcium carbonate (CaCO3) mineral, aragonite. Our long-term CO2 perturbation experiment showed that larval shell growth rate of the oyster species Crassostrea hongkongensis was significantly reduced at pH < 7.9 compared to the control (8.2). To gain new insights into the underlying mechanisms of low-pH-induced delays in larval growth, we have examined the effect of pH on the protein expression pattern, including protein phosphorylation status at the pediveliger larval stage. Using two-dimensional electrophoresis and mass spectrometry, we demonstrated that the larval proteome was significantly altered by the two low pH treatments (7.9 and 7.6) compared to the control pH (8.2). Generally, the number of expressed proteins and their phosphorylation level decreased with low pH. Proteins involved in larval energy metabolism and calcification appeared to be down-regulated in response to low pH, whereas cell motility and production of cytoskeletal proteins were increased. This study on larval growth coupled with proteome change is the first step toward the search for novel Protein Expression Signatures indicative of low pH, which may help in understanding the mechanisms involved in low pH tolerance.
Keyword(s):	Animalia; Coast and continental shelf; Containers and aquaria (20-1000 L or < 1 m**2); Crassostrea hongkongensis; Gene expression (incl. proteomics); Growth/Morphology; Laboratory experiment; Mollusca; North Pacific; Pelagos; Single species; Tropical; Zooplankton
Further details:	Lavigne, Héloise; Gattuso, Jean-Pierre (2011): seacarb: seawater carbonate chemistry with R. R package version 2.4. https://cran.r-project.org/package=seacarb
Project(s):	Ocean Acidification International Coordination Centre (OA-ICC) (URI: http://www.iaea.org/ocean-acidification/page.php?page=2181)
Comment:	In order to allow full comparability with other ocean acidification data sets, the R package seacarb (Lavigne and Gattuso, 2011) was used to compute a complete and consistent set of carbonate system variables, as described by Nisumaa et al. (2010). In this dataset the original values were archived in addition with the recalculated parameters (see related PI). The date of carbonate chemistry calculation by seacarb is 2014-04-03.
Parameter(s):	Species (Species) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk)
	Figure (Fig) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk)
	Treatment (Treat) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk)
	Replicates [#] (Repl) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk)
	Incubation duration [days] (Inc dur) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk)
	Shell length [mm] (Shell l) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk) * COMMENT: larval
	Growth rate [mm/day] (µ) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk)
	Growth rate, standard deviation [±] (µ std dev) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk)
	Protein name (Protein) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk)
	Protein spots, total [#] (Protein spots) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk)
	Protein spots, total, standard deviation [±] (Protein spots std dev) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk)
	Spot intensity, relative (Spot inten) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk) * COMMENT: ratiometric comparison of phosphoprotein/total prtein-14-3-3 protein
	Spot intensity, relative, standard deviation [±] (Spot inten std dev) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk) * COMMENT: ratiometric comparison of phosphoprotein/total prtein-14-3-3 protein
	Temperature, water [°C] (Temp) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk)
	Salinity (Sal) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk)
	Alkalinity, total [µmol/kg] (AT) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk) * METHOD/DEVICE: Potentiometric titration
	pH (pH) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk) * METHOD/DEVICE: Potentiometric * COMMENT: NBS scale
	Carbon, inorganic, dissolved [µmol/kg] (DIC) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Carbon dioxide [µmol/kg] (CO2) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Calcite saturation state (Omega Cal) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Aragonite saturation state (Omega Arg) * PI: Thiyagarajan, Vengatesen (https://orcid.org/0000-0002-2062-4799, rajan@hku.hk) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Carbonate system computation flag (CSC flag) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	pH (pH) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010) * COMMENT: total scale
	Carbon dioxide [µmol/kg] (CO2) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Fugacity of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (fCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbon, inorganic, dissolved [µmol/kg] (DIC) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Aragonite saturation state (Omega Arg) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Calcite saturation state (Omega Cal) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	6308 data points
*/
Species	Fig	Treat	Repl [#]	Inc dur [days]	Shell l [mm] (larval)	µ [mm/day]	µ std dev [±]	Protein	Protein spots [#]	Protein spots std dev [±]	Spot inten (ratiometric comparison of pho...)	Spot inten std dev [±] (ratiometric comparison of pho...)	Temp [°C]	Sal	AT [µmol/kg] (Potentiometric titration)	pH (NBS scale, Potentiometric)	DIC [µmol/kg] (Calculated using CO2SYS)	pCO2water_SST_wet [µatm] (Calculated using CO2SYS)	CO2 [µmol/kg] (Calculated using CO2SYS)	[HCO3]- [µmol/kg] (Calculated using CO2SYS)	[CO3]2- [µmol/kg] (Calculated using CO2SYS)	Omega Cal (Calculated using CO2SYS)	Omega Arg (Calculated using CO2SYS)	CSC flag (Calculated using seacarb afte...)	pH (total scale, Calculated using...)	CO2 [µmol/kg] (Calculated using seacarb afte...)	pCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	fCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	[HCO3]- [µmol/kg] (Calculated using seacarb afte...)	[CO3]2- [µmol/kg] (Calculated using seacarb afte...)	DIC [µmol/kg] (Calculated using seacarb afte...)	Omega Arg (Calculated using seacarb afte...)	Omega Cal (Calculated using seacarb afte...)
Crassostrea hongkongensis (mollusk)	2	pH 7.9	11	10	0.119								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	12	10	0.115								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	7	14	0.140								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	8	14	0.141								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	9	14	0.138								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	10	14	0.151								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	11	14	0.142								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	12	14	0.140								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	7	20	0.181								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	8	20	0.185								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	9	20	0.180								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	10	20	0.177								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	11	20	0.171								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	12	20	0.175								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	7	25	0.194								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	8	25	0.188								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	9	25	0.195								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	10	25	0.199								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	11	25	0.204								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	12	25	0.202								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	7	30	0.278								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	8	30	0.314								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	9	30	0.302								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	10	30	0.288								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	11	30	0.303								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.9	12	30	0.281								28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.6	13	5	0.071								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	14	5	0.073								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	15	5	0.074								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	16	5	0.075								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	17	5	0.079								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	18	5	0.073								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	13	10	0.100								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	14	10	0.102								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	15	10	0.114								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	16	10	0.107								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	17	10	0.101								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	18	10	0.112								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	13	14	0.120								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	14	14									27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	15	14	0.133								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	16	14	0.131								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	17	14	0.130								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	18	14	0.128								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	13	20	0.149								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	14	20									27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	15	20	0.159								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	16	20	0.161								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	17	20	0.162								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	18	20	0.165								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	13	25	0.172								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	14	25									27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	15	25	0.184								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	16	25	0.183								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	17	25	0.179								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	18	25	0.181								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	13	32	0.268								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	14	32	0.260								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	15	32	0.271								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	16	32	0.282								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	17	32									27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 7.6	18	32	0.252								27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	2	pH 8.2				0.00767	0.00028						28.0	15	3189.28	8.24	2941.47	657.08	19.14	2693.94	228.39	6.59	3.99	26	8.08	19.70	677.06	675.00	2706.95	222.08	2948.73	3.87	6.39
Crassostrea hongkongensis (mollusk)	2	pH 7.9				0.00755	0.00038						28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	2	pH 7.6				0.00655	0.00028						27.5	15	3067.69	7.55	3113.69	3580.97	104.94	2958.66	50.09	1.44	0.87	26	7.39	106.41	3611.35	3600.32	2961.38	48.78	3116.56	0.85	1.40
Crassostrea hongkongensis (mollusk)	8	pH 7.9	3					14-3-3 protein	391.40				28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
Crassostrea hongkongensis (mollusk)	8	pH 7.9	3					Alpha tubulin	319.19				28.0	15	3077.75	7.85	3008.98	1696.94	49.27	2859.25	100.45	2.90	1.76	26	7.69	50.42	1732.70	1727.44	2865.83	97.26	3013.52	1.70	2.80
