/* DATA DESCRIPTION:
Citation:	Bechmann, Renée Katrin; Taban, Ingrid Christina; Westerlund, Stig; Godal, Brit Fjone; Arnberg, Maj; Vingen, Sjur; Ingvarsdottir, Anna; Baussant, Thierry (2011): Seawater carbonate chemistry and biological processes of Mytilus edulis during experiments, 2011. PANGAEA, https://doi.org/10.1594/PANGAEA.763290, 
	Supplement to: Bechmann, RK et al. (2011): Effects of ocean acidification on early life stages of shrimp (Pandalus borealis) and mussel (Mytilus edulis). Journal of Toxicology and Environmental Health-Part A-Current Issues, 74(7-9), 424-438, https://doi.org/10.1080/15287394.2011.550460
Abstract:	Ocean acidification (OA) resulting from anthropogenic emissions of carbon dioxide (CO2) has already lowered and is predicted to further lower surface ocean pH. There is a particular need to study effects of OA on organisms living in cold-water environments due to the higher solubility of CO2 at lower temperatures. Mussel larvae (Mytilus edulis) and shrimp larvae (Pandalus borealis) were kept under an ocean acidification scenario predicted for the year 2100 (pH 7.6) and compared against identical batches of organisms held under the current oceanic pH of 8.1, which acted as a control. The temperature was held at a constant 10°C in the mussel experiment and at 5°C in the shrimp experiment. There was no marked effect on fertilization success, development time, or abnormality to the D-shell stage, or on feeding of mussel larvae in the low-pH (pH 7.6) treatment. Mytilus edulis larvae were still able to develop a shell in seawater undersaturated with respect to aragonite (a mineral form of CaCO3), but the size of low-pH larvae was significantly smaller than in the control. After 2 mo of exposure the mussels were 28% smaller in the pH 7.6 treatment than in the control. The experiment with Pandalus borealis larvae ran from 1 through 35 days post hatch. Survival of shrimp larvae was not reduced after 5 wk of exposure to pH 7.6, but a significant delay in zoeal progression (development time) was observed.
Keyword(s):	Animalia; Bottles or small containers/Aquaria (<20 L); Coast and continental shelf; Growth/Morphology; Laboratory experiment; Mollusca; Mytilus edulis; North Atlantic; Pelagos; Single species; Temperate; Zooplankton
Project(s):	European network of excellence for Ocean Ecosystems Analysis (EUR-OCEANS) (URI: http://www.eur-oceans.eu/)
	European Project on Ocean Acidification (EPOCA) (URI: https://en.wikipedia.org/wiki/European_Project_on_Ocean_Acidification)
	Ocean Acidification International Coordination Centre (OA-ICC) (URI: http://www.iaea.org/ocean-acidification/page.php?page=2181)
Funding:	Seventh Framework Programme (FP7), grant/award no. 211384: European Project on Ocean Acidification (URI: https://cordis.europa.eu/project/rcn/87798/factsheet/en)
	Sixth Framework Programme (FP6), grant/award no. 511106: European network of excellence for Ocean Ecosystems Analysis (URI: https://cordis.europa.eu/project/rcn/75677/factsheet/en)
Comment:	In order to allow full comparability with other ocean acidification data sets, the R package seacarb (Lavigne and Gattuso, 2011) was used to compute a complete and consistent set of carbonate system variables, as described by Nisumaa et al. (2010). In this dataset the original values were archived in addition with the recalculated parameters (see related PI).
Parameter(s):	Experimental treatment (Exp treat) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no)
	Species (Species) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no)
	Experiment day [day] (Exp day) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no)
	Replicates [#] (Repl) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no)
	Identification (ID) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no)
	Mytilus edulis, larvae, size [µm] (M. edulis larv size) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no) * METHOD/DEVICE: Microscopy * COMMENT: Feret maximum
	Mytilus edulis, larvae, size [µm] (M. edulis larv size) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no) * METHOD/DEVICE: Microscopy * COMMENT: Feret minimum
	Mytilus edulis, larvae, area [µm**2] (M. edulis larv area) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no) * METHOD/DEVICE: Microscopy
	Mytilus edulis, larvae, perimeter [µm] (M. edulis larv perim) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no) * METHOD/DEVICE: Microscopy
	Mytilus edulis, D-larvae [%] (M. edulis D-larv) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no) * METHOD/DEVICE: Microscopy * COMMENT: Day 3
	Mytilus edulis, D-larvae [%] (M. edulis D-larv) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no) * METHOD/DEVICE: Microscopy * COMMENT: Day 3, deformed
	Mytilus edulis, larvae, settled [%] (M. edulis larv sett) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no) * METHOD/DEVICE: Microscopy * COMMENT: Day 64
	Mytilus edulis, larvae, digestion stage I [%] (M. edulis larv stage I) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no) * METHOD/DEVICE: Microscopy * COMMENT: 18 days post fertilization
	Mytilus edulis, larvae, digestion stage II [%] (M. edulis larv stage II) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no) * METHOD/DEVICE: Microscopy * COMMENT: 18 days post fertilization
	Mytilus edulis, larvae, digestion stage II [%] (M. edulis larv stage II) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no) * METHOD/DEVICE: Microscopy * COMMENT: 18 days post fertilization
	Salinity (Sal) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no) * METHOD/DEVICE: CT-probe Aqua TROLL 100
	Salinity, standard deviation [±] (Sal std dev) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no)
	Temperature, water [°C] (Temp) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no)
	Temperature, standard deviation [±] (T std dev) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no)
	pH (pH) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no) * METHOD/DEVICE: pH meter (Orion) * COMMENT: Header; NBS scale
	pH, standard deviation [±] (pH std dev) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no)
	pH (pH) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no) * METHOD/DEVICE: pH meter (Orion) * COMMENT: Test Chamber; NBS scale
	pH, standard deviation [±] (pH std dev) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no)
	Alkalinity, total [µmol/kg] (AT) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no) * METHOD/DEVICE: Interpretation from literature (PKDB) * COMMENT: Lower limit
	Alkalinity, total [µmol/kg] (AT) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no) * METHOD/DEVICE: Interpretation from literature (PKDB) * COMMENT: Upper limit
	Alkalinity, total [µmol/kg] (AT) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no) * METHOD/DEVICE: Measured
	Alkalinity, total, standard deviation [±] (AT std dev) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no)
	Carbon, inorganic, dissolved [µmol/kg] (DIC) * PI: Bechmann, Renée Katrin (Renee.Bechmann@iris.no) * METHOD/DEVICE: Calculated using CO2SYS (URI: http://cdiac.ornl.gov/oceans/co2rprt.html)
	Carbonate system computation flag (CSC flag) * PI: Nisumaa, Anne-Marin (annemarin@gmail.com) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	pH (pH) * PI: Nisumaa, Anne-Marin (annemarin@gmail.com) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010) * COMMENT: Total scale
	Carbon dioxide [µmol/kg] (CO2) * PI: Nisumaa, Anne-Marin (annemarin@gmail.com) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Nisumaa, Anne-Marin (annemarin@gmail.com) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Fugacity of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (fCO2water_SST_wet) * PI: Nisumaa, Anne-Marin (annemarin@gmail.com) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Nisumaa, Anne-Marin (annemarin@gmail.com) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Nisumaa, Anne-Marin (annemarin@gmail.com) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Aragonite saturation state (Omega Arg) * PI: Nisumaa, Anne-Marin (annemarin@gmail.com) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Calcite saturation state (Omega Cal) * PI: Nisumaa, Anne-Marin (annemarin@gmail.com) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	28123 data points
*/
Exp treat	Species	Exp day [day]	Repl [#]	ID	M. edulis larv size [µm] (Feret maximum, Microscopy)	M. edulis larv size [µm] (Feret minimum, Microscopy)	M. edulis larv area [µm**2] (Microscopy)	M. edulis larv perim [µm] (Microscopy)	M. edulis D-larv [%] (Day 3, Microscopy)	M. edulis D-larv [%] (Day 3, deformed, Microscopy)	M. edulis larv sett [%] (Day 64, Microscopy)	M. edulis larv stage I [%] (18 days post fertilization, M...)	M. edulis larv stage II [%] (18 days post fertilization, M...)	M. edulis larv stage II [%] (18 days post fertilization, M...)	Sal (CT-probe Aqua TROLL 100)	Sal std dev [±]	Temp [°C]	T std dev [±]	pH (Header; NBS scale, pH meter (...)	pH std dev [±]	pH (Test Chamber; NBS scale, pH m...)	pH std dev [±]	AT [µmol/kg] (Lower limit, Interpretation f...)	AT [µmol/kg] (Upper limit, Interpretation f...)	AT [µmol/kg] (Measured)	AT std dev [±]	DIC [µmol/kg] (Calculated using CO2SYS)	CSC flag (Calculated using seacarb afte...)	pH (Total scale, Calculated using...)	CO2 [µmol/kg] (Calculated using seacarb afte...)	pCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	fCO2water_SST_wet [µatm] (Calculated using seacarb afte...)	[HCO3]- [µmol/kg] (Calculated using seacarb afte...)	[CO3]2- [µmol/kg] (Calculated using seacarb afte...)	Omega Arg (Calculated using seacarb afte...)	Omega Cal (Calculated using seacarb afte...)
Control	Mytilus edulis	3	1	6	111	79	6638	381							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	1	7	109	75	6296	356							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	1	8	106	76	6343	340							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	1	9	107	78	6622	351							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	1	10	106	79	6516	340							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	1	11	115	84	7684	398							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	1	12	104	83	6394	360							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	1	13	102	74	5817	333							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	1	14	109	81	7032	364							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	1	15	107	74	6125	364							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	1	16	113	80	7010	377							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	1	17	102	72	5837	329							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	1	18	100	73	5870	332							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	1	19	108	79	6719	376							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	1	20	115	84	7637	390							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	1	21	108	78	6468	371							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	1	22	108	79	6890	344							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	2	1	115	82	7533	363							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	2	2	106	78	6506	346							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	2	3	107	79	6706	347							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	2	4	107	78	6535	344							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	2	5	102	76	6106	334							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	2	6	89	67	4773	288							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	2	7	105	77	6309	345							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	2	8	108	79	6659	349							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	2	9	101	76	6117	325							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	2	10	109	79	6676	373							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	2	11	110	83	7138	363							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	2	12	100	76	5854	339							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	2	13	108	79	6755	358							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	2	14	119	86	7979	405							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	2	15	103	80	6389	363							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	2	16	102	76	6131	345							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	2	17	110	78	6644	352							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	2	18	109	84	7038	364							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	2	19	104	77	6362	332							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	2	20	99	69	5107	325							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	2	21	109	75	6255	387							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	3	1	105	80	6426	377							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	3	2	104	74	6143	334							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	3	3	109	79	6609	380							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	3	4	108	65	5498	314							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	3	5	104	74	6083	322							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	3	6	108	79	6636	397							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	3	7	111	81	7119	350							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	3	8	107	79	6776	359							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	3	9	110	79	6841	392							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	3	10	106	76	6251	391							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	3	11	110	77	6753	382							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	3	12	110	83	6934	410							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	3	13	97	78	5795	332							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	3	14	108	72	6062	346							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	3	15	113	78	6510	392							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	3	16	96	70	5283	323							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	3	17	105	83	6469	425							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	3	18	96	70	5290	321							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	4	1	110	79	6911	358							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	4	2	110	79	6928	355							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	4	3	104	72	5615	353							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	4	4	101	74	5906	348							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	4	5	115	81	7574	387							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	4	6	104	71	5841	363							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	4	7	104	76	6261	329							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	4	8	101	74	5971	337							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	4	9	110	78	6797	354							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	4	10	98	72	5558	317							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	4	11	112	80	7211	346							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	4	12	116	84	7744	389							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	4	13	114	82	7350	373							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	4	14	115	82	7434	363							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	4	15	105	76	6422	342							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	4	16	117	82	7394	368							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	4	17	118	85	7974	396							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	4	18	111	77	6839	340							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	4	19	103	73	6094	324							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	4	20	112	84	7349	363							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	4	21	103	75	6150	324							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	4	22	110	77	6727	335							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
Control	Mytilus edulis	3	4	23	112	83	7243	373							34	0	10	0	8.09	0.03	8.06	0.05	1900.0	2300.0	2030.0	102.0	1900.2	26	7.95	19.66	447.28	445.59	1784.44	96.10	1.46	2.30
