/* DATA DESCRIPTION:
Citation:	de Wit, Pierre; Durland, Evan; Ventura, Alexander; Langdon, Chris (2018): Seawater carbonate chemistry and gene expression, shell formation in larval Pacific oysters (Crassostrea gigas). PANGAEA, https://doi.org/10.1594/PANGAEA.893428, 
	Supplement to: de Wit, P et al. (2018): Gene expression correlated with delay in shell formation in larval Pacific oysters (Crassostrea gigas) exposed to experimental ocean acidification provides insights into shell formation mechanisms. BMC Genomics, 19(1), https://doi.org/10.1186/s12864-018-4519-y
Abstract:	Background: Despite recent work to characterize gene expression changes associated with larval development in oysters, the mechanism by which the larval shell is first formed is still largely unknown. In Crassostrea gigas, this shell forms within the first 24 h post fertilization, and it has been demonstrated that changes in water chemistry can cause delays in shell formation, shell deformations and higher mortality rates. In this study, we use the delay in shell formation associated with exposure to CO2-acidified seawater to identify genes correlated with initial shell deposition.
	Results: By fitting linear models to gene expression data in ambient and low aragonite saturation treatments, we are able to isolate 37 annotated genes correlated with initial larval shell formation, which can be categorized into 1) ion transporters, 2) shell matrix proteins and 3) protease inhibitors. Clustering of the gene expression data into co-expression networks further supports the result of the linear models, and also implies an important role of dynein motor proteins as transporters of cellular components during the initial shell formation process.
	Conclusions: Using an RNA-Seq approach with high temporal resolution allows us to identify a conceptual model for how oyster larval calcification is initiated. This work provides a foundation for further studies on how genetic variation in these identified genes could affect fitness of oyster populations subjected to future environmental changes, such as ocean acidification.
Keyword(s):	Animalia; Bottles or small containers/Aquaria (<20 L); Calcification/Dissolution; Coast and continental shelf; Crassostrea gigas; Gene expression (incl. proteomics); Laboratory experiment; Mollusca; North Pacific; Pelagos; Single species; Temperate; Zooplankton
Related to:	Data of figure 3: weighted gene correlation network modules and normalized expression levels (URI: https://store.pangaea.de/Publications/DeWit-etal_2018/Weighted_gene_correlation_network_modules_and_normalized_expression_levels.xlsx)
Further details:	Gattuso, Jean-Pierre; Epitalon, Jean-Marie; Lavigne, Héloise; Orr, James C; Gentili, Bernard; Proye, Aurélien; Soetaert, Karline; Rae, James (2016): seacarb: seawater carbonate chemistry with R. R package version 3.1. https://cran.r-project.org/package=seacarb
Project(s):	Ocean Acidification International Coordination Centre (OA-ICC) (URI: http://www.iaea.org/ocean-acidification/page.php?page=2181)
Comment:	In order to allow full comparability with other ocean acidification data sets, the R package seacarb (Gattuso et al, 2016) was used to compute a complete and consistent set of carbonate system variables, as described by Nisumaa et al. (2010). In this dataset the original values were archived in addition with the recalculated parameters (see related PI). The date of carbonate chemistry calculation by seacarb is 2018-09-04.
Parameter(s):	Type (Type) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se) * COMMENT: study
	Species (Species) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	Registration number of species (Reg spec no) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	Uniform resource locator/link to reference (URL ref) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se) * COMMENT: WoRMS Aphia ID
	Experiment (Exp) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	Treatment (Treat) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	Time in hours [h] (Time) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se) * COMMENT: time post fertilization
	Individuals [#] (Ind) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se) * COMMENT: count, replicate 1
	Individuals [#] (Ind) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se) * COMMENT: partially calcified, replicate 1
	Individuals [#] (Ind) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se) * COMMENT: fully calcified, replicate 1
	Individuals [#] (Ind) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se) * COMMENT: count, replicate 2
	Individuals [#] (Ind) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se) * COMMENT: partially calcified, replicate 2
	Individuals [#] (Ind) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se) * COMMENT: fully calcified, replicate 2
	Calcification index (Calc I) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	Calcification index, standard deviation [±] (Calc I std dev) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	mRNA gene expression, relative (mRNA express) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	mRNA gene expression, relative, standard deviation [±] (mRNA express std dev) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	mRNA gene expression, relative, standard error [±] (mRNA express std e) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	mRNA gene expression, relative (mRNA express) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se) * COMMENT: Tyrosinase (contig CGI_10007793) expression
	Temperature, water [°C] (Temp) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	Temperature, water, standard deviation [±] (Temp std dev) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	Salinity (Sal) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	Salinity, standard deviation [±] (Sal std dev) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	Alkalinity, total [µmol/kg] (AT) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	Alkalinity, total, standard deviation [±] (AT std dev) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	Carbon, inorganic, dissolved [µmol/kg] (DIC) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	Carbon, inorganic, dissolved, standard deviation [±] (DIC std dev) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	Partial pressure of carbon dioxide, standard deviation [±] (pCO2 std dev) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	Carbon, inorganic, dissolved [µmol/kg] (DIC) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	Carbon, inorganic, dissolved, standard deviation [±] (DIC std dev) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	Bicarbonate ion, standard deviation [±] ([HCO3]- std dev) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	pH (pH) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se) * COMMENT: total scale
	pH, standard deviation [±] (pH std dev) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se) * COMMENT: total scale
	Aragonite saturation state (Omega Arg) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	Aragonite saturation state, standard deviation [±] (Omega Arg std dev) * PI: de Wit, Pierre (https://orcid.org/0000-0003-4709-3438, pierre.de_wit@marine.gu.se)
	Carbonate system computation flag (CSC flag) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	pH (pH) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010) * COMMENT: total scale
	Carbon dioxide [µmol/kg] (CO2) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Fugacity of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (fCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Partial pressure of carbon dioxide (water) at sea surface temperature (wet air) [µatm] (pCO2water_SST_wet) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Bicarbonate ion [µmol/kg] ([HCO3]-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Carbonate ion [µmol/kg] ([CO3]2-) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Aragonite saturation state (Omega Arg) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
	Calcite saturation state (Omega Cal) * PI: Yang, Yan (https://orcid.org/0000-0003-4900-5606, yangyan@xmu.edu.cn, http://mel.xmu.edu.cn/en/) * METHOD/DEVICE: Calculated using seacarb after Nisumaa et al. (2010) (URI: https://doi.org/10.5194/essd-2-167-2010)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	2422 data points
*/
Type (study)	Species	Reg spec no	URL ref (WoRMS Aphia ID)	Exp	Treat	Time [h] (time post fertilization)	Ind [#] (count, replicate 1)	Ind [#] (partially calcified, replicate 1)	Ind [#] (fully calcified, replicate 1)	Ind [#] (count, replicate 2)	Ind [#] (partially calcified, replicate 2)	Ind [#] (fully calcified, replicate 2)	Calc I	Calc I std dev [±]	mRNA express	mRNA express std dev [±]	mRNA express std e [±]	mRNA express (Tyrosinase (contig CGI_100077...)	Temp [°C]	Temp std dev [±]	Sal	Sal std dev [±]	AT [µmol/kg]	AT std dev [±]	DIC [µmol/kg]	DIC std dev [±]	pCO2water_SST_wet [µatm]	pCO2 std dev [±]	DIC [µmol/kg]	DIC std dev [±]	[HCO3]- [µmol/kg]	[HCO3]- std dev [±]	pH (total scale)	pH std dev [±] (total scale)	Omega Arg	Omega Arg std dev [±]	CSC flag	pH (total scale)	CO2 [µmol/kg]	fCO2water_SST_wet [µatm]	pCO2water_SST_wet [µatm]	[HCO3]- [µmol/kg]	[CO3]2- [µmol/kg]	Omega Arg	Omega Cal
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.1	High CO2	14									0.117533260	0.104910539	0.014146134		25.9	0.28	30.4	0.00	2285	14	2225	11	1515	104.1	2109	10	72.6	4.5	7.54	0.03	1.19	0.07	15	7.54	43.64	1535.27	1540	2107.9	73.47	1.20	1.84
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.1	High CO2	16									0.263756061	0.131122070	0.017680496		25.9	0.28	30.4	0.00	2285	14	2225	11	1515	104.1	2109	10	72.6	4.5	7.54	0.03	1.19	0.07	15	7.54	43.64	1535.27	1540	2107.9	73.47	1.20	1.84
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.1	High CO2	18									0.603224967	0.132487818	0.017864654		25.9	0.28	30.4	0.00	2285	14	2225	11	1515	104.1	2109	10	72.6	4.5	7.54	0.03	1.19	0.07	15	7.54	43.64	1535.27	1540	2107.9	73.47	1.20	1.84
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.1	Control	0												0.001711144	25.8	0.49	30.4	0.00	2259	11	2053	13	565	65.6	1882	21	154.7	11.4	7.92	0.04	2.53	0.18	15	7.92	16.26	570.59	572	1880.1	156.61	2.56	3.92
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.1	Control	6												0.007596699	25.8	0.49	30.4	0.00	2259	11	2053	13	565	65.6	1882	21	154.7	11.4	7.92	0.04	2.53	0.18	15	7.92	16.26	570.59	572	1880.1	156.61	2.56	3.92
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.1	Control	10												0.537466268	25.8	0.49	30.4	0.00	2259	11	2053	13	565	65.6	1882	21	154.7	11.4	7.92	0.04	2.53	0.18	15	7.92	16.26	570.59	572	1880.1	156.61	2.56	3.92
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.1	Control	12												0.724372795	25.8	0.49	30.4	0.00	2259	11	2053	13	565	65.6	1882	21	154.7	11.4	7.92	0.04	2.53	0.18	15	7.92	16.26	570.59	572	1880.1	156.61	2.56	3.92
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.1	Control	14												0.539957039	25.8	0.49	30.4	0.00	2259	11	2053	13	565	65.6	1882	21	154.7	11.4	7.92	0.04	2.53	0.18	15	7.92	16.26	570.59	572	1880.1	156.61	2.56	3.92
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.1	Control	16												0.247116033	25.8	0.49	30.4	0.00	2259	11	2053	13	565	65.6	1882	21	154.7	11.4	7.92	0.04	2.53	0.18	15	7.92	16.26	570.59	572	1880.1	156.61	2.56	3.92
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.1	Control	18												0.176518859	25.8	0.49	30.4	0.00	2259	11	2053	13	565	65.6	1882	21	154.7	11.4	7.92	0.04	2.53	0.18	15	7.92	16.26	570.59	572	1880.1	156.61	2.56	3.92
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.1	High CO2	0												0.001711144	25.9	0.28	30.4	0.00	2285	14	2225	11	1515	104.1	2109	10	72.6	4.5	7.54	0.03	1.19	0.07	15	7.54	43.64	1535.27	1540	2107.9	73.47	1.20	1.84
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.1	High CO2	6												0.005642543	25.9	0.28	30.4	0.00	2285	14	2225	11	1515	104.1	2109	10	72.6	4.5	7.54	0.03	1.19	0.07	15	7.54	43.64	1535.27	1540	2107.9	73.47	1.20	1.84
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.1	High CO2	10												0.461116830	25.9	0.28	30.4	0.00	2285	14	2225	11	1515	104.1	2109	10	72.6	4.5	7.54	0.03	1.19	0.07	15	7.54	43.64	1535.27	1540	2107.9	73.47	1.20	1.84
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.1	High CO2	12												1.000000000	25.9	0.28	30.4	0.00	2285	14	2225	11	1515	104.1	2109	10	72.6	4.5	7.54	0.03	1.19	0.07	15	7.54	43.64	1535.27	1540	2107.9	73.47	1.20	1.84
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.1	High CO2	14												0.686006986	25.9	0.28	30.4	0.00	2285	14	2225	11	1515	104.1	2109	10	72.6	4.5	7.54	0.03	1.19	0.07	15	7.54	43.64	1535.27	1540	2107.9	73.47	1.20	1.84
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.1	High CO2	16												0.346275155	25.9	0.28	30.4	0.00	2285	14	2225	11	1515	104.1	2109	10	72.6	4.5	7.54	0.03	1.19	0.07	15	7.54	43.64	1535.27	1540	2107.9	73.47	1.20	1.84
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.1	High CO2	18												0.198408667	25.9	0.28	30.4	0.00	2285	14	2225	11	1515	104.1	2109	10	72.6	4.5	7.54	0.03	1.19	0.07	15	7.54	43.64	1535.27	1540	2107.9	73.47	1.20	1.84
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.2	Control	0												0.004220373	26.1	0.23	30.4	0.04	2251	18	2003	11	449	30.8	1808	15	182.4	10.6	8.01	0.03	2.99	0.17	15	8.00	12.88	455.33	457	1806.6	183.53	3.01	4.60
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.2	Control	6												0.001994868	26.1	0.23	30.4	0.04	2251	18	2003	11	449	30.8	1808	15	182.4	10.6	8.01	0.03	2.99	0.17	15	8.00	12.88	455.33	457	1806.6	183.53	3.01	4.60
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.2	Control	10												0.611553502	26.1	0.23	30.4	0.04	2251	18	2003	11	449	30.8	1808	15	182.4	10.6	8.01	0.03	2.99	0.17	15	8.00	12.88	455.33	457	1806.6	183.53	3.01	4.60
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.2	Control	12												0.943372811	26.1	0.23	30.4	0.04	2251	18	2003	11	449	30.8	1808	15	182.4	10.6	8.01	0.03	2.99	0.17	15	8.00	12.88	455.33	457	1806.6	183.53	3.01	4.60
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.2	Control	14												0.246986523	26.1	0.23	30.4	0.04	2251	18	2003	11	449	30.8	1808	15	182.4	10.6	8.01	0.03	2.99	0.17	15	8.00	12.88	455.33	457	1806.6	183.53	3.01	4.60
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.2	Control	16												0.217387912	26.1	0.23	30.4	0.04	2251	18	2003	11	449	30.8	1808	15	182.4	10.6	8.01	0.03	2.99	0.17	15	8.00	12.88	455.33	457	1806.6	183.53	3.01	4.60
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.2	Control	18												0.082357753	26.1	0.23	30.4	0.04	2251	18	2003	11	449	30.8	1808	15	182.4	10.6	8.01	0.03	2.99	0.17	15	8.00	12.88	455.33	457	1806.6	183.53	3.01	4.60
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.2	High CO2	0												0.004220373	26.3	0.28	30.4	0.12	2284	14	2194	13	1242	109.2	2071	14	87.5	6.8	7.62	0.04	1.44	0.11	15	7.63	35.12	1247.72	1252	2070.2	88.69	1.45	2.22
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.2	High CO2	6												0.003465501	26.3	0.28	30.4	0.12	2284	14	2194	13	1242	109.2	2071	14	87.5	6.8	7.62	0.04	1.44	0.11	15	7.63	35.12	1247.72	1252	2070.2	88.69	1.45	2.22
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.2	High CO2	10												1.000000000	26.3	0.28	30.4	0.12	2284	14	2194	13	1242	109.2	2071	14	87.5	6.8	7.62	0.04	1.44	0.11	15	7.63	35.12	1247.72	1252	2070.2	88.69	1.45	2.22
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.2	High CO2	12												0.703934861	26.3	0.28	30.4	0.12	2284	14	2194	13	1242	109.2	2071	14	87.5	6.8	7.62	0.04	1.44	0.11	15	7.63	35.12	1247.72	1252	2070.2	88.69	1.45	2.22
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.2	High CO2	14												0.578031157	26.3	0.28	30.4	0.12	2284	14	2194	13	1242	109.2	2071	14	87.5	6.8	7.62	0.04	1.44	0.11	15	7.63	35.12	1247.72	1252	2070.2	88.69	1.45	2.22
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.2	High CO2	16												0.221036894	26.3	0.28	30.4	0.12	2284	14	2194	13	1242	109.2	2071	14	87.5	6.8	7.62	0.04	1.44	0.11	15	7.63	35.12	1247.72	1252	2070.2	88.69	1.45	2.22
laboratory	Crassostrea gigas (mollusk)	140656	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140656	Exp.2	High CO2	18												0.097162137	26.3	0.28	30.4	0.12	2284	14	2194	13	1242	109.2	2071	14	87.5	6.8	7.62	0.04	1.44	0.11	15	7.63	35.12	1247.72	1252	2070.2	88.69	1.45	2.22
